Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory12.jpg																								
2	2		401							1	201																							
3	3		301			DialogEnable						...Looks like we've found a path with less Corrupted.																						
4	4		201							1	1031001		-600																					
5	5		201							2	500166		0																					
6	6		201							3	500026		600																					
7	7		301				AniZhuanchangBegin			1	Lucia	Let's look for clues here.	2																					
8	8		202							1	2	3			1																			
9	9		301			AniZhuanchangEnd						You reconvene after investigating for quite some time.																						
10	10		201							1	1031001		-600																					
11	11		201							2	500166		0																					
12	12		201							3	500026		600																					
13	13		301							1	Lucia	I didn't find any clues. Anything that matched the search criteria turned up useless.	2																					
14	14		301									Such as a record of Roland sitting on the roof or Gabriel passing by on the street.																						
15	15		301								Liv	Some Constructs fought with the Ascendants here, but by the look of them... the record is pretty old.	1																					
16	16		302								Lee?	17																						
17	17		301								Lee	I found another record on the farewell letter. They came back here sometime after for a short while.	3																					
18	18		301								Lee	They were carrying heavy luggage.	3																					
19	19		301								Lucia	Looks like they really did find something.	2																					
20	20		301								Liv	Can you tell what it is from the look of their luggage?	1																					
21	21		301								Lee	No. It was just an automated suitcase.	3																					
22	22		301								Liv	What could it be?	1																					
23	23		301		1		AniZhuanchangBegin				Lucia	We still don't have enough clues. Let's continue searching, Commandant.	2																					
