Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory260.png																								
2	2		401							1	203																							
3	3		201							1	1031001		-600																					
4	4		201							2	500026		600																					
5	5		201							3	500166																							
6	6		301			DialogEnable				1	Liv	We've got company behind us!	1																					
7	7		301								Lee	So this is what she's decided to do because she couldn't stop us with the Program Ghosts?	2																					
8	8		301								Lucia	We need to force our way through quickly!	3																					
9	9		301									―Except you cannot do that now, because another data blockade appears in front of you.																						
10	10		301									The blockade looks extremely out of place, but other than that, it seems exactly like a duplicate of those from before.																						
11	11		301								Lee	She sure is going really far trying to stop us...	2																					
12	12		301								Lucia	We still have to force our way through. We really have no time to waste with the Program Ghosts coming from behind.	3																					
13	13		302				DialogDisable				Yes.	14																						
14	14		305							15	19																							
15	15		301			DialogEnable					Lee	The path is clear now!	2																					
16	16		301								Lucia	Guys, let's go!	3																					
17	17		301								Liv	...The bridge is over there!	1																					
18	18		302		1		AniZhuanchangBegin				Let's all get ready.	19																						
19	19		202		1		AniZhuanchangBegin			1	2	3			1																			
