Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		401			AniZhuanchangEnd				1	201																							
2	2		101							Assets/Product/Texture/Image/BgStory/BgStory80.jpg																								
3	3		201							1	500145																							
4	4		301							1	Pulao	You...! Stop, all of you!	1																					
5	5		203							1	0.25	-400																						
6	6		201							2	500026		400																					
7	7		301							1	Lee	...?	2																					
8	8		301								Pulao	Just do as I say!	1																					
9	9		302								(Motion to everyone)	10																						
10	10		301									Everyone takes a few steps back, and stops attacking.																						
11	11		202							1	2																							
12	12		301									As if in agreement, the advancing Corrupted halt their own movements.																						
13	13		201							1	1031001	7																						
14	14		301							1	Liv	Whoa...	1																					
15	15		203							1	0.25	400																						
16	16		201							2	500026		-400																					
17	17		301							1	Lee	They're programmed to attack only when attacked, huh...	2																					
18	18		202							1	2																							
19	19		401							1	207																							
20	20		201							1	500145																							
21	21		301							1	Pulao	Put your weapons away and walk slowly after me.	1																					
22	22		301								Pulao	Whatever you do, don't attack them...	1																					
23	23		203							1	0.25	400																						
24	24		201							2	1091001		-400																					
25	25		301							1	Bianca	...No matter what happens, I'm calling in the Purifying Force after this is done.	2																					
26	26		301								Pulao	...?	1																					
27	27		301								Bianca	Our mission is to reclaim this area. Their existence is a threat to the mission.	2																					
28	28		301								Pulao	They're just carrying out their mission!	1																					
29	29		301								Bianca	Salvation for the infected is only through their destruction. Whoever they once were—they no longer are.	2																					
30	30		301								Pulao	You...!	1																					
31	31		301								Bianca	...	2																					
32	32		301								Pulao	I... despise people like you. Think you're all high-and-mighty.	1																					
33	33		301								Bianca	I'm not high-and-mighty. I simply do what must be done.	2																					
34	34		301								Pulao	So what you must do is blot out innocent lives that are no danger to you or me?	1																					
35	35	555	301								Pulao	I know it's always mission this, mission that for you Babylonians, but do you know how to do anything other than kill whatever's between you and the mission?	1																					
36	555	36	401							1	210																							
37	36		301									Looks like it's time to step in.																						
38	37		302								Interrupt	38																						
39	38		201							1	500166		400																					
40	39		301							1	Lucia	Let's complete our mission first, and then decide what to do with them.	1																					
41	40		301								Bianca	...I agree.	2																					
42	41		301									Bianca takes a step back as a sign of truce, but Pulao still looks miffed. She glares at us once and continues forward.																						
43	42		202							1	2																							
44	43		302								Liv.	44																						
45	44		201							1	1031001																							
46	45		301							1	Liv	I'm here.	1																					
47	46		302								Follow Pulao and scout the path ahead.	47																						
48	47		204							1	1																							
49	48		301							1	Liv	Yes.	1																					
50	49		202							1																								
51	50		301									Before Liv can even move, Pulao's indistinct but unmistakable voice comes drifting over from somewhere ahead.																						
52	51		201							1	500145																							
53	52		301		1		AniZhuanchangBegin			1	Pulao	...Listen, all you have to do is refrain from showing any aggression... and just walk on through!	1																					
