Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory0.png																								
2	2		401							1	36																							
3	3		401							2	215																							
4	4		301			DialogEnable						Your consciousness drifts in hazy darkness as if dreaming an endless dream.																						
5	5		301									In the dream, there are many blurry figures and loud noises.																						
6	6		301									The singular blackness is replaced by the red of an unending flame.																						
7	7		401							2	10007502																							
8	8		402							215																								
9	9		301									Loud noises explode by your ears, almost shattering your eardrum.																						
10	10		301									In the next moment, all voices disappear. The space is so quiet that you almost cannot hear your own breaths and heartbeats.																						
11	11		301				AniZhuanchangBegin					The blurred figures start to clear up.																						
12	12		101							Assets/Product/Texture/Image/BgCg/Cg2201_1.jpg																								
13	13		401							1	33																							
14	14		401							2	213																							
15	15		301			AniZhuanchangEnd						They are Simon, and Hans, and the Constructs that have taken part in the mission in the Pulia Forest Park Ruins, and the many, many Constructs that you could not save in the past.																						
16	16		301									They are saying something to you, but you cannot hear it now.																						
17	17		301				AniZhuanchangBegin					They salute you, at the end of all endings, before fading into the darkness.																						
18	18		101							Assets/Product/Texture/Image/BgStory/BgStory0.png																								
19	19		402							213																								
20	20		301			AniZhuanchangEnd						The darkness removes your sense of space, but you can still feel nausea from getting a concussion.																						
21	21		301									A ripple appears in the darkness.																						
22	22		401							2	1506																							
23	23		301									A pink light glistens in the dark, slowly approaching, stopping right before you.																						
24	24		301									Yet it lasted so briefly. So fleeting that you wonder if you were under an illusion.																						
25	25		301		1		AniZhuanchangBegin					There is nothing after that glow. Everything begins to be devoured by the darkness...																						
