Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory226.png																								
2	2		401							1	201																							
3	3		201							1	500166																							
4	4		301			DialogEnable				1	Lucia	Report, Commandant. We have confirmed that the abnormal bionic signal has been destroyed.	1																					
5	5		302								Let's take a moment to rest.	6																						
6	6		201							1	1031001																							
7	7		301							1	Liv	Are these data fragments that we've collected a part of Amberia's "dream"...?	1																					
8	8		201							1	500026																							
9	9		301							1	Lee	This is the fragmented data left by Amberia in the Virtual M.I.N.D. of the bionics. It's not unlike a dream.	1																					
10	10		201							1	500166																							
11	11		301							1	Lucia	I think it's less like a "dream", and more like a "memory".	1																					
12	12		201							1	1031001																							
13	13		301							1	Liv	Okay...	1																					
14	14		301								Liv	So maybe this is what Amberia... experienced during her past life.	1																					
15	15		201							1	500026																							
16	16		301							1	Lee	...	1																					
17	17		301		1		AniZhuanchangBegin				Lee	Let's continue onwards.	1																					
