Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory16.jpg																								
2	2		401							1	209																							
3	3		301			DialogEnable						Aside from the noise of machinery, several soft coughs intermittently punctuate the silence within the laboratory.																						
4	4		201							1	500111																							
5	5		301							1	Allen	Cough...	1																					
6	6		202							1					1																			
7	7		301									As the president of WGAA, Allen rarely visits the laboratory of the Science Council. The strong odor of various reagents and electronic components are more pungent than expected. He finds it hard to imagine how people can tolerate staying in such a place for long periods of time.																						
8	8		301									But it is apparent that Asimov, who is deep in thought and staring at the micro-display, is not affected at all.																						
9	9		201							1	500111																							
10	10		301							1	Allen	Ahem...	1																					
11	11		301									Allen deliberately coughs loudly to get Asimov's attention to no avail, showing an expression of helplessness.																						
12	12		301									Fortunately, before Allen has to consider how to be polite and avoid making it awkward, Asimov finally puts down his tools and equipment and looks at Allen with unsurprised eyes.																						
13	13		201							1	500004																							
14	14		301							1	Asimov	Sorry, Allen... for making you wait.	1																					
15	15		203							1	0.25	400																						
16	16		201							2	500111	1	-400																					
17	17		301							1	Allen	It wasn't that long. But maybe look at the clock a bit more often next time, perhaps? It's your request, after all.	2																					
18	18		301								Asimov	Well I certainly was not expecting the leader of the WGAA himself to be the one arriving at my doorstep...	1																					
19	19		301									Allen laughs, then gracefully sits down on what appears to be the cleanest chair in the lab.																						
20	20		301								Allen	After all, it was a direct request from the Science Council, which is out of the ordinary. To tell the truth, I am quite curious—why did the Science Council, which has always only paid attention to practicality, entrust us to design these so-called "Combat Unit Boosters".	2																					
21	21		301									Asimov rubs his head as if trying to think of an explanation.																						
22	22		204							2																								
23	23		301								Allen	Well, start by telling me what exactly is a "Combat Unit Booster". To be honest, the request your researchers set was a bit vague.	2																					
24	24		301									Seeing Allen place the request on the table, Asimov nods. He waves his arm, and projects a holographic battle plan, which shows a sitrep of the current ground forces.																						
25	25		301								Asimov	Well... I'm sure you know that the counterattack from the ground forces has achieved good results with the help of the task force. We've established conservation areas in various zones with mild virus concentration and we've pushed the front line.	1																					
