Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory92.png																								
2	2		401							1	202																							
3	3		201							1	500088																							
4	4		301			DialogEnable				1	Diana	Fifty Forest Guards and I have come to provide support.	1																					
5	5		201							1	500214																							
6	6		301							1	Rosetta	Thank you for your efforts, everyone. The mission is simple. Protect the civilians and supplies en route to the ARU's port settlement.	1																					
7	7		201							1	500088																							
8	8		301							1	Diana	Are these refugees joining the ARU...? They don't seem like it.	1																					
9	9		201							1	500214																							
10	10		301							1	Rosetta	They are going with us to the new settlement... as comrades.	1																					
11	11		201							1	500088																							
12	12		301							1	Diana	...	1																					
13	13		301								Diana	...I see.	1																					
14	14		202							1					1																			
15	15		201							1	500087		-400																					
16	16		201							2	500086		400																					
17	17		301							1	Sergey	Sorry to trouble you with escorting the equipment and elderly who are unfit for long voyages out at sea. Even with Moses class ships, it's impossible to transport nearly 2,000 people and equipment all at one time.	1																					
18	18		301								Antonov	So, we have to divide our forces over two routes. First, we'll group up at the ARU settlement, then we'll split into groups to establish the settlement before winter.	2																					
19	19		202							1	2				1																			
20	20		201							1	500214																							
21	21		301							1	Rosetta	It's the least we could do. We're just grateful that you are willing to lend us a hand with the icebreakers.	1																					
22	22		201							1	500086																							
23	23		301							1	Antonov	What do you mean! We're all comrades working together to build a settlement! No need to say we're just lending a hand.	1																					
24	24		201							1	500088																							
25	25		301							1	Diana	...Looks like everyone's getting along swimmingly.	1																					
26	26		201							1	500214																							
27	27		301							1	Rosetta	It'll all depend on how well we handle the mission.	1																					
28	28		301								Rosetta	Group up! Cavalry, form two lines!	1																					
29	29		201							1	500088																							
30	30		201							2	500204		-600																					
31	31		201							3	500204		600																					
32	32		301		1		AniZhuanchangBegin			1	Forest Guards	Roger!	1	2	3																			
