Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		401			AniZhuanchangEnd				1	112																							
2	2		101							Assets/Product/Texture/Image/BgStory/Bgstory178.png																								
3	3		301									Unlike the clean and merciless cuts, Alpha tears through Lucia's body with something that almost hints at emotion.																						
4	4		201							1	1021001	9																						
5	520		401							2	10002001																							
6	522		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryHitNew.prefab		1																						
7	5		301							1	Lucia	A-agh!!!!	1																					
8	521		502							PanelActor1Shake																								
9	6		301									Her blade dances in the air amid a crescendo of anguished moans. Upon sheathing the blade, Alpha kicks Lucia onto the ground.																						
10	7		302								(Catch Lucia)	8																						
11	8		301									Ignoring the danger around, you dash forward and catch the nigh-broken Lucia in your arms.																						
12	9		301								Lucia	Cough...	1																					
13	10		301									Your arms do not manage to mitigate the fall. A cloud of dust is whipped up from the impact.																						
14	11		301								Lucia	Ah... Commandant...	1																					
15	12		301									A quick check on Lucia's condition confirms your worries—she has been damaged beyond repair.																						
16	13		301									Her body has been completely mangled by the slashes. An intricate mass of mechanical fiber and circulation liquid oozes out of Lucia's frame uncontrollably.																						
17	14		302								Are you okay?	15	Don't talk.	16																				
18	15	17	301								Lucia	My voice module is still functional... I managed to... protect my core components.	1																					
19	16		301								Lucia	But then... how could I answer you...?	1																					
20	17		301									Though her lower torso is already sliced off, Lucia is still trying to shift over, lifting her head to eke out a smile for you.																						
21	18		301									...Just like how she pushes herself, as always.																						
22	19		301								Lucia	...But, I think I might be—	1																					
23	20		202							1																								
24	21		302								Patch her up, Liv!	22	Lee, cover us while we retreat!	24																				
25	22		201							1	1031001																							
26	23	26	301							1	Liv	On it! As long as we keep her M.I.N.D. stable...	1																					
27	24		201							1	500026																							
28	25		301							1	Lee	Got it. You get out of here with Lucia and Liv. I'll catch up to you soon!	1																					
29	26		202							1																								
30	27		201							1	500100																							
31	28		301							1	α	Lucia dies here.	1																					
32	29		203							1	0.25	400																						
33	30		201							2	1021001	9	-400																					
34	31		301							1	Lucia	You won't have it your way!	2																					
35	32		301									You have your next move in mind, but none of you are any match for Alpha. It would be nigh-impossible for the Gray Raven squad to extract out of this place. Even so—																						
36	33		202							1	2																							
37	34		201							1	500105																							
38	35		301							1	Luna	Sister, can you let her go?	1																					
39	36	631	301									From the Corrupted horde afore the bridge emerges a girl, white-haired and tufted with a pair of voluminous twin-tails. She reminds you of Alpha.																						
40	631	37	401							1	207																							
41	37		301									"Luna..."																						
42	38		301									Lucia—uncertain of which—speaks her name. You and the others realize that this girl in white is the leader of the Ascendants.																						
43	39		301								Luna	I'm... unsure if I've introduced myself before, but it doesn't matter. As trivial as you all are, you have treated my sister well.	1																					
44	40		301								Luna	My name is Luna, Lucia's younger sister. I direct the actions of Roland and the other Ascendants.	1																					
45	41		301									Saying so, Luna lets off a half-smile that sends chills down your spine. This white-clad girl before you looks straight out of a fairytale.																						
46	42		301									Despite standing directly before you, she appears dreamier and more unreal than anything in the world.																						
47	43		301								Luna	As for the other details... I'm sure you've all gleaned information about me through various means.	1																					
