Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory74.jpg																								
2	2		401							1	201																							
3	3		201							1	1081001	1																						
4	4		301			DialogEnable				1	Kamui	Be careful not to get hit by my sword waves!	1																					
5	5		301								Kamui	Ha!	1																					
6	6		202							1					1																			
7	7		201							3	1011001	10																						
8	8		301							1	Lee	I can't tell if he's acting or not...	3																					
9	9		202							3					1																			
10	10		201							2	1021001																							
11	11		301							1	Lucia	What do you mean, Lee?	2																					
12	12		202							2					1																			
13	13		201							3	1011001																							
14	14		301							1	Lee	Nothing.	3																					
15	15		301								Lee	Was just curious how he managed to carry out missions all on his own before.	3																					
16	16		301								Lee	Maybe he was just very lucky... But I don't believe luck can go on for this long.	3																					
17	17		301		1		AniZhuanchangBegin				Lee	Another possibility would be that he's hiding something that can save him from dangers.	3																					
