Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory213.png																								
2	2		401							1	201																							
3	3		401							2	1515																							
4	4		301			DialogEnable					Message	Gray Raven, here is the routine dispatch for your ground operation. We have left several supply crates on your planned route.																						
5	5		301								Message	There are serums, repair kits, and spare parts in these crates. I'm sure they will be helpful in your upcoming fights.																						
6	6		301								Message	Although I should end this message now with a typical "bon voyage"...																						
7	7		301								Message	I must apologize—there is an unexpected task we hope you can take on before collecting your supplies.																						
8	8		301								Message	We hope you can search for a few supply crates that have landed in no man's land after veering off their original trajectory.																						
9	9		301								Message	While you can ignore this request, I'm afraid this is the only supply drop for this mission, so...																						
10	10		301				AniZhuanchangBegin				Message	—Support Force																						
11	1001		101							Assets/Product/Texture/Image/BgStory/BgStory68.jpg																								
12	1002		201							1	500166																							
13	11		301			AniZhuanchangEnd				1	Lucia	According to the coordinates we received, I believe we're near the no man's land where the supply crates landed, Commandant.	1																					
14	1003		202							1																								
15	1004		201							1	500142		400																					
16	1005		201							2	500142		-400																					
17	13		301							1	Mechanoid	...	1																					
18	14		301								Mechanoid	...	2																					
19	1006		202							1	2																							
20	1007		201							1	1031001		400																					
21	1008		201							2	500166		-400																					
22	15		301							1	Liv	Hmm, those mechanoids have been staring at us.	1																					
23	1009		302								Are they Corrupted?	16	Are they residents of this place?	17																				
24	16	1010	301								Liv	The Punishing Virus concentration in this area is pretty minimal... And they aren't acting like Corrupted, either.	1																					
25	17	1010	301								Lucia	Maybe, maybe not... But we would've been warned beforehand if there were a massive horde of Corrupted in this area.	2																					
26	1010		203							1	0.25	600																						
27	1011		203							2	0.25	-600																						
28	1012		201							3	500026																							
29	18		301							1	Lee	Either way, this doesn't look like a no man's land at all.	3																					
30	19		301									Lee is referring to the various structures before you. These buildings might see some damage here and there, but they are largely intact overall.																						
31	20		301									You can even see signs of repairs done on the exterior walls.																						
32	1013		302								Did those mechanoids make these?	21	(Touch it)	22																				
33	21	23	301								Lee	In a way. All of these buildings are in fact holograms.	3																					
34	22	23	301								Lee	Commandant, I would refrain from doing that. They are all holograms only.	3																					
35	23		301									Lee points upward at the sky as he says it, and you all notice the recon drones hovering in the air.																						
