Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory26.jpg																								
2	2		401							1	202																							
3	3		201							1	500100	13																						
4	4		301			DialogEnable				1	α	Not bad. Go on.	1																					
5	5		202							1																								
6	6		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryHitNew.prefab	2																							
7	7		401							2	10002001																							
8	8		401							2	10008001																							
9	9		301									Alpha lunges at Watanabe. Watanabe crosses his daggers to block Alpha's perforating thrusts.																						
10	10		201							1	1101001	5	-400																					
11	11		201							2	500100		400																					
12	12		301							1	Watanabe	What are you people scheming again?	1																					
13	13		301								α	Well. Just a mere hunt.	2																					
14	14		301								Watanabe	A hunt?	1																					
15	15		301								α	Quite. You people were just a few uninvited guests.	2																					
16	16		202							1	2				1																			
17	17		301									Sensing Alpha laxing from speech, Watanabe rotates his dagger and redirects her blade to the ground. Stepping on the false edge of her blade, Watanabe hops airborne.																						
18	18		201							1	1101001	5																						
19	19		301							1	Watanabe	Oh. My apologies then.	1																					
20	20		202							1					1																			
21	21		401							2	10008001																							
22	22		301			RImgBg1Shake						Watanabe somersaults midair. Using the downward pull of gravity, he launches a wind-tearing cut at Alpha.																						
23	23		301									Alpha, on the ground, leisurely raises her blade behind her head, taking on an inviting stance.																						
24	24		301			RImgBg1Shake						The blades clash. Sparks flash. The two find themselves locked in a bind, but none of them could maneuver their weapons into functional offense. They push off each other to put distance between themselves.																						
25	25		301									A dagger scratch finds itself planted on Alpha's arm. Red vital fluid seep out from the gash.																						
26	26		201							1	1101001	5	-400																					
27	27		201							2	500100	8	400																					
28	28		301							1	Watanabe	What's the matter? Out of breath?	1																					
29	29		301								α	Well... You lot aren't our target this time. Though you did cause some trouble for me... You sure you want more?	2																					
30	30		301								α	Why don't we... make a deal?	2																					
31	31		301									Alpha points her blade at the Forsaken who have fallen to the ground around her.																						
32	100		204							2																								
33	32		301								α	We call it here, and your companions might make it if you patch them up in time.	2																					
34	33		301								Forsaken	Hah... Nice try...!																						
35	34		401							2	10001004																							
36	35		301									One of the Forsaken on the ground fires his gun shakily at Alpha, but before the bullet could reach her, Alpha casually deflects it with her blade.																						
37	36		301								Watanabe	...	1																					
38	37		301								Watanabe	Clark, take our wounded to the medics.	1																					
39	101		204							2	13																							
40	38		301								α	Wise decision.	2																					
41	39		301								α	Goodbye it is, then. I still have to make sure our prey is arriving at the right spot.	2																					
42	40		301								Watanabe	What did that man do?	1																					
43	41		202							1	2																							
44	42		301									Alpha puts away her Katana and walks toward her motorcycle.																						
45	43		201							1	500100																							
46	44		301							1	α	...He chased after a false truth.	1																					
47	45		301									Under the wary gazes of the Forsaken, Alpha rides on her motorcycle and turns to face Watanabe.																						
48	46		301								α	T'was fun.	1																					
49	47		201							1	1101001																							
50	48		301							1	Watanabe	Hmph. It won't just be a scratch the next time you step into Forsaken territory.	1																					
51	49		201							1	500100	13																						
52	50		301		1		AniZhuanchangBegin			1	α	Heh. I can hardly wait.	1																					
