Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory4.jpg																								
2	2		401							1	22																							
3	3		301			DialogEnable						As the battle gets more intensified, the area around the CPF, which was relatively safe, is shrouded in gunfire.																						
4	4		301									The continuous explosions shatter the shelter where Wanshi has been hiding. He rushes out while the firepower from the Corrupted weakens, trying not to be buried by the collapsed shelter,running toward the building on the side which seems to be safer.																						
5	5		301									Halfway there, Wanshi sees a badly injured Construct on the ground. His frame is covered with scars from the Corrupted attacks.																						
6	2000		401							2	10001004																							
7	6		301									He can hardly move due to the bombing earlier. He has to lean on a brick, shooting at the crowd of Corrupted in the distance with a rifle.																						
8	7		301									However, the trigger is soon stuck as the rifle jams after prolonged use in battles. So he throws the rifle out and knocks down several Corrupted down in the distance.																						
9	8		301									Seeing this, Wanshi rushes to the Construct and takes the maintenance kit out.																						
10	9		201							1	500289	7																						
11	10		301							1	Wanshi	Stay put. I'll treat you now.	1																					
12	11		201							1	500297																							
13	12		301							1	Fallen Construct	Cough...	1																					
14	13		202							1					1																			
15	14		301									Wanshi pulls out the connection wires from the maintenance kit and connects them to the Construct. He can see more clearly now that the power of the Construct is rapidly decreasing.																						
16	15		301									Watching this, the Construct suddenly grabs Wanshi's hands as he is about to treat his wounds, and tries to point to his chest and vocal module with the other hand.																						
17	16		301									Following the direction of the Construct's finger, Wanshi sees appalling tears in his chest and vocal module, where vital fluid keeps flowing out onto the ground.																						
18	17		201							1	500289	7																						
19	18		301							1	Wanshi	...Are you trying to say something?	1																					
20	19		301									The Construct nods.																						
21	20		301								Wanshi	But the damage to the other parts is more...	1																					
22	21		301									The Construct shakes his head.																						
23	22		301								Wanshi	...	1																					
24	23		202							1					1																			
25	24		301									Wanshi falls silent after understanding the Construct's intention. He takes out the tools from the maintenance kit and quickly begins fixing the vocal module for him.																						
26	25		301									However, the power index to the side is a constant reminder of the little time Wanshi has left.																						
27	26		201							1	500289	7																						
28	27		301							1	Wanshi	...Take your time... Give it a try.	1																					
29	28		201							1	500297																							
30	29		301							1	Fallen Construct	Cough... I...	1																					
31	30		301								Fallen Construct	It works... thank you.	1																					
32	31		201							1	500289	7																						
33	32		301							1	Wanshi	What were you trying to say? Is there... something I can do for you?	1																					
34	33		202							1					1																			
35	34		301									The Construct reaches out and takes down Thompson's pistol on Wanshi's waist, trembling as he places it in Wanshi's hands.																						
36	35		201							1	500297																							
37	36		301							1	Fallen Construct	Lift it... up...	1																					
38	37		301									The Construct gently holds Wanshi's arm up with the back of his hand. Wanshi grasps the pistol as he has asked and slowly raises his arm.																						
39	38		301								Fallen Construct	You arm needs to... be parallel to your shoulder... Right... that's it.	1																					
40	39		301								Fallen Construct	Face... to the front, and let your eyes focus on the crosshair and... those monsters.	1																					
41	40		301									Wanshi adjusts his posture step by step following the Construct's instructions and finally aims his pistol at the crowd of Corrupted in the distance.																						
42	41		301								Fallen Construct	Put your index finger... on the trigger, and... cough... steady...	1																					
43	42		301									The Construct holds Wanshi's hand, correcting the direction of the crosshair little by little.																						
44	43		201							1	500289	7																						
45	44		301							1	Wanshi	I...	1																					
46	45		201							1	500297																							
47	46		301							1	Fallen Construct	Like this... pull the trigger...	1																					
48	47		202							1					1																			
49	48		401							2	1510																							
50	49		301									The Construct's hand grips slightly harder and Wanshi finally pulls the trigger. The bullet flies off and accurately pierces the memory shell of the Corrupted.																						
51	50		301									The recoil from the pistol kicks Wanshi's arm high. The Construct can no longer hold on and his arm drops to the ground.																						
52	51		301									Among the sound of gunfire and explosion, Wanshi still hears the last words of the Construct.																						
53	52		201							1	500297																							
54	53		301							1	Fallen Construct	Win the war... and survive.	1																					
55	54		202							1					1																			
56	55		301				AniZhuanchangBegin					The indexes on the maintenance kit gradually turn to zero. Wanshi knows it in his heart that the Construct is gone from the battlefield forever, dissipated like the smoke from the muzzle.																						
57	56		101							Assets/Product/Texture/Image/BgStory/BgStory0.png																								
58	1001		401							1	211																							
59	301		504							0.7																								
60	57		301			AniZhuanchangEnd						I have imagined the scenes of wars countless times.																						
61	58		301									But they are all child's plays compared to reality.																						
62	59		301									The battlefield is a slaughterhouse. There is no glory or honor, just merciless slaughter and death.																						
63	60		301									The recoil from the pistol makes my wrist numb. Everywhere I look, the Corrupted are ceaselessly entangled in fights against the Constructs, leaving mechanical remains behind.																						
64	61		301									The ricochets flying past my head are mixed with mechanical parts. When all is set and done, it is impossible to tell whether the burnt mechanical arm fallen to the ground belongs to a Corrupted or a Construct.																						
65	62		301				AniZhuanchangBegin					The roar of the Corrupted, mixed with the sound of gunfire and weapons clashing, keeps tickling my eardrums, but they gradually fade.																						
66	302		504							0																								
67	63		101							Assets/Product/Texture/Image/BgStory/Bgstory4.jpg																								
68	64		201							1	1081001																							
69	65		301			AniZhuanchangEnd				1	Kamui	Wanshi. Wanshi.	1																					
70	66		201							1	500289	7																						
71	67		301							1	Wanshi	...	1																					
72	68		203							1	0.25	-400																						
73	69		201							2	1081001		400																					
74	1002		204							2	1																							
75	70		301							1	Kamui	It's alright. We've cleared all the Corrupted that started this round of attack.	2																					
76	71		301								Wanshi	I see...	1																					
77	72		202							1	2				1																			
78	303		504							0.7																								
79	73		301									It turns out that I have kept sending Constructs to such battlefields in the past years, using dreams built on lies, until they are eventually buried forever in the barren ground.																						
80	74		301									I am a doctor, yet a butcher as well.																						
81	304		504							0																								
82	77		201							1	1081001																							
83	78		301							1	Kamui	Come on. I'll take you to rest.	1																					
84	79		301									Kamui helps Wanshi walk toward a relatively intact shelter nearby.																						
85	80		202							1					1																			
86	81		301									After entering the shelter, Wanshi sees several Constructs that are injured during the battle just now.																						
87	82		201							1	500289		400																					
88	83		201							2	500297		-400																					
89	84		301							1	Wanshi	...	1																					
90	85		301								Injured Construct A	I bet it's better to use recalling for such damage.	2																					
91	550		204							1	7																							
92	86		301								Wanshi	No!	1																					
93	87		301								Injured Construct A	Hmm? What's wrong...	2																					
94	88		301								Wanshi	Ah, nothing...	1																					
95	89		202							1	2				1																			
96	305		504							0.7																								
97	90		301									Why should I stop him?																						
98	91		301									To them, this is the truth.																						
99	92		301									They can get out of this awful place by recalling.																						
100	93		301									So what if they find out that the recall is a lie?																						
101	94		301									I cannot make a difference in this harsh reality. I knew it all along.																						
102	95		301									He closes his eyes.																						
103	96		301									Jett, Hall, Raphaelan, Zetus...																						
104	97		301									I have vivid memories of the sadness, anger, fear, and happiness of every wounded Construct I have ever treated.																						
105	98		301									But eventually, all those emotions end in death, forming a swamp of endless cycles.																						
106	99		301									The swamp has wrapped my whole body, suffocating and trapping me in this cold reality.																						
107	306		504							0																								
108	100		201							1	500019																							
109	101		301							1	Thompson	He's sent by the higher-ups. He must have his reasons if he said no.	1																					
110	102		301									After opening his eyes, Wanshi sees Thompson, who handed him the pistol earlier, speaking to the Construct sitting on the ground in excitement.																						
111	103		201							1	500289	7																						
112	104		301							1	Wanshi	No... That's not it.	1																					
113	105		201							1	500019		400																					
114	106		201							2	500297		-400																					
115	107		301							1	Thompson	Come on, help us fix their frames, alright?	1																					
116	108		301								Injured Construct A	Is that so? Thanks for you help, then.	2																					
117	109		202							1	2				1																			
118	110		201							1	500289																							
119	111		301							1	Wanshi	Well...	1																					
120	112		202							1					1																			
121	1003		201							1	1081001	2																						
122	113		301							1		Just as Wanshi hesitates, a sudden thrust comes from behind. He staggers forward and ends up crouching beside the wounded Construct. When he looks back, he sees Kamui's signature smirk.																						
123	114		201							1	500289	7																						
124	115		301							1	Wanshi	...	1																					
125	116		301								Wanshi	Let me take a look at your damaged parts.	1																					
126	117		201							1	500297																							
127	118		301				AniZhuanchangBegin			1	Injured Construct A	Sure. Thanks a lot.	1																					
128	119		101							Assets/Product/Texture/Image/BgStory/BgStory.png																								
129	560		401							1	12																							
130	120		201							1	500289		400																					
131	121		201							2	500019		-400																					
132	122		301			AniZhuanchangEnd				1	Wanshi	Why did you help me out earlier?	1																					
133	123		301									After finishing the maintenance, Wanshi and Thompson put away all sorts of maintenance tools scattered on the ground.																						
134	124		301								Thompson	Do you have children?	2																					
135	1004		204							1	7																							
136	125		301								Wanshi	Huh? No, I'm not even...	1																					
137	126		301								Thompson	Haha, sure. Just asking. Don't be nervous.	2																					
138	127		301								Thompson	I was married when I was your age. Here, this is my son.	2																					
139	1006		401							2	1515																							
140	128		301									Thompson taps his wrist as he says it, and a projection of a white-haired child appears between them.																						
141	129		301									The child in the projection is clinging to the ball in his arms without looking at the camera. Around the child is a Babylonia park styled after the Golden Age.																						
142	561		204							1	7																							
143	130		301								Wanshi	Aren't you... a Construct?	1																					
144	131		301								Thompson	What are you thinking? I had him with my wife before I was turned into a Construct.	2																					
145	132		301								Thompson	Later, as the war was getting more fierce, I submitted a rebuilding request to the army.	2																					
146	133		301								Thompson	But that's beside the point. Do you know why he looks so angry in the projection?	2																					
147	134		301								Wanshi	Um... No idea.	1																					
148	135		301								Thompson	Because I failed to keep my promise.	2																					
149	136		301								Thompson	The children are growing up full of spirits even though the war outside is fierce.	2																					
150	137		301								Thompson	The coaching center organized a ball game and I promised him that I'd go watch it.	2																					
151	562		204							1																								
152	138		301								Wanshi	Sounds like something to be happy about.	1																					
153	139		301								Thompson	But it turned out I was still out on the surface when the match happened.	2																					
154	140		301								Thompson	After I went back, all my equipment, my bed, and everything I owned were packed and thrown out of my house.	2																					
155	141		301								Thompson	They wouldn't let me in, you know. I couldn't just open my door with a grenade in a residential area.	2																					
156	142		301								Thompson	So I had to go back to my dorm in the army during my vacation, where I spent a week in simulation training alone.	2																					
157	143		301								Thompson	The consequence of failing to keep a promise is serious, especially one with a child.	2																					
158	144		301								Thompson	You've got to remember it when you're around children in the future.	2																					
159	145		301								Wanshi	Children... children...?	1																					
160	160		202							1	2				1																			
161	169		301									Thompson pats Wanshi on the shoulder and smiles as he continues.																						
162	170		201							1	500019																							
163	171		301							1	Thompson	It took me a long time to find out why he was upset.	1																					
164	172		301								Thompson	Children at the age are starting to have thoughts that they don't wanna share with their parents.	1																					
165	173		301								Thompson	The small matter that seems irrelevant to others often means a lot to them.	1																					
166	174		301								Thompson	I decided to go to war for the future of my child.	1																					
167	175		301								Thompson	But it's also the parents' duty to guide their own children, as we're their role models and flags.	1																					
168	176		301								Thompson	Don't you think you're a lot like him in some ways? You aren't willing to talk to others when you're upset.	1																					
169	177		201							1	500289	7																						
170	178		301							1	Wanshi	I...	1																					
171	179		201							1	500019																							
172	180		301							1	Thompson	Though it was part of my fault, I didn't regret it.	1																					
173	601		301								Thompson	I stayed behind with my partners as the Corrupted launched a new round of attack just when I was about to return.	1																					
174	181		301								Thompson	Compared to my child's match, it's more important to save the partners in front of me.	1																					
175	182		301								Thompson	Perhaps some people could handle everything at ease, but not me.	1																					
176	183		301								Thompson	So instead of worrying or regretting it, I choose to do what I'm capable of first.	1																					
177	184		203							1	0.25	-400																						
178	185		201							2	500289	7	400																					
179	186		301							1	Wanshi	What you're capable of... huh?	2																					
180	187		301								Wanshi	Then it's better if you hold your left hand still.	2																					
181	191		301								Wanshi	Well... let me adjust it for you.	2																					
182	192		301								Thompson	Thanks.	1																					
183	565		204							2																								
