Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory314.png																								
2	2		401							1	201																							
3	3		301			DialogEnable						It should have been an ordinary summer afternoon.																						
4	4		301									Gray Raven completed their mission ahead of schedule, but there are still three hours to go until they have to rendezvous with the other teams.																						
5	5		301									Everyone sits in the shade of the temporary base, looking up at the solemn sky with a slight sense of relief.																						
6	6		201							1	500026																							
7	7		301							1	Lee	Do we really have to wait here for the next three hours?	1																					
8	8		202							1					1																			
9	9		201							1	1031001		-400																					
10	10		201							2	500166		400																					
11	11		301							1	Liv	Appears so.	1																					
12	12		301								Lucia	We're not just sitting here burning daylight. We need to respond to any emergency signals from the other teams.	2																					
13	13		202							1	2				11																			
14	14		301									During this recon mission, Gray Raven was assigned to the most dangerous area. The enemies there were tough but small in numbers, and Gray Raven made quick work of them.																						
15	15		301									Other Task Force personnel, on the other hand, are still fighting large amounts of weaker Corrupted in the surrounding areas.																						
16	16		201							1	1031001		-400																					
17	17		201							2	500166		400																					
18	18		301							1	Lucia	There are still a lot of unexplored areas over there that need to be investigated. But if we rush in without giving it thought, we might end up getting in the way of their mission.	2																					
19	19		301								Liv	I hope everyone makes it back here in one piece.	1																					
20	20		202							1	2				1																			
21	21		201							1	500026																							
22	22		301							1	Lee	Relax...	1																					
23	23		301								Lee	They'd only be in any sort of danger if something unexpected happened. Otherwise, they'd send elite squads to complete their mission.	1																					
24	24		202							1					1																			
25	25		301									Liv nods, and everyone returns to silence again, feeling the peculiar heat of summer on Earth.																						
26	26		302								...	27	Sure is hot...	31																				
27	27		201							1	1031001	1	-400																					
28	28		201							2	500166		400																					
29	29		301							1	Liv	Commandant, you're burning up. Any longer, and you run the risk of getting heatstroke. Take off your jacket and have some water.	1																					
30	30	34	301									Without having to say anything, Liv senses your discomfort.																						
31	31		201							1	1031001	1	-400																					
32	32		201							2	500166	2	400																					
33	33		301							1	Liv	Take off your jacket and drink some water, Commandant. Your body temp is over 40°C. Any longer, and you run the risk of getting heatstroke.	1																					
34	34		301								Lucia	Need my help?	2																					
35	35		301									Lucia reaches behind her back and grabs her thruster.																						
36	36		204							1	7																							
37	37		301								Liv	Oh? Want Lucia to cool you off with her attack?	1																					
38	38		302								Sure, why not?	39	That's dangerous.	39																				
39	39		301								Lucia	I'll just cover the area with a thin layer of ice. It won't last long, but it'll be enough to cool this place down.	2																					
40	40		302								I'll leave it to you then.	41	That will work.	41																				
41	41		301				AniZhuanchangBegin				Lucia	Alright.	2																					
42	42		202							1	2				1																			
43	43		201							1	500026	10																						
44	44		301			AniZhuanchangEnd				1	Lee	...	1																					
45	45		201							1	1031001	1																						
46	46		301							1	Liv	...	1																					
47	47		302								Now I'm f-f-freezing!	48	Achoo—!	50																				
48	48		202							1					1																			
49	49	52	301									Out of the frying pan and into the freezer... One second you were on the verge of heatstroke, now you cannot stop shivering.																						
50	50		202							1					1																			
51	51		301									Out of the frying pan and into the freezer... One second you were on the verge of heatstroke, now you cannot stop sneezing.																						
52	52		201							1	1031001	1	-400																					
53	53		201							2	500166		400																					
54	54		301							1	Liv	Good thing you didn't take off your jacket, Commandant...	1																					
55	55		301								Lucia	Sorry, is it too cold now?	2																					
56	56		302								It's... fine.	57																						
57	57		301								Liv	It's slowly getting warm anyway.	1																					
58	58		301								Liv	We should be fine, Lucia. Well done. That was a refreshing blast of cold air.	1																					
59	59		202							1	2				1																			
60	60		301									Lucia nods. Everyone starts to relax again as you all wait.																						
61	61		301									Waves crash against the distant shoreline. Darkness looms on the horizon, showing signs of a storm brewing.																						
62	62		301									Is this... summer?																						
63	63		201							1	1031001	1	-400																					
64	64		201							2	500026		400																					
65	65		301							1	Liv	One day, if peace is restored to Earth, think we'll be able to live a life of leisure like this every day?	1																					
66	66		302								Definitely.	67	More fighting awaits.	68																				
67	67	69	301								Lee	I'm sure we'll still be needed.	2																					
68	68		301								Liv	More fighting?	1																					
69	69		301								Lee	Think about all the people living in Babylonia.	2																					
70	70		301								Lee	Even if there's no need to fight, there's still endless work to be done with the reconstruction effort.	2																					
71	71		302								Fighting for a better future.	72	At least we won't have to worry about losing each other.	72																				
72	72		202							1	2				1																			
73	73		201							2	500166	2																						
74	74		301							1	Lucia	You're right.	2																					
75	75		302								And we'll have more time off.	76																						
76	76		203							2	0.25	400																						
77	77		201							1	1031001	1	-400																					
78	78		301							1	Liv	Then we'll finally be able to go on a real vacation.	1																					
79	79		301								Lucia	What do you mean?	2																					
80	80		301								Liv	You know, doing things that makes us happy?	1																					
81	81		301								Liv	At a place we like... In the company of friends... Wearing our favorite coatings... Free from worrying about missions or fighting.	1																					
82	82		301								Lucia	I see... Who wouldn't be happy in a place like this?	2																					
83	83		204							2	5																							
84	84		301								Lucia	If we want to make this happen sooner, everything we do now is of the utmost importance.	2																					
85	85		301									Remembering the mission, her expression becomes serious again.																						
86	86		301								Liv	But that's also why we need to take a break every once in a while. Only then can we fight at peak performance.	1																					
87	87		204							2																								
88	88		301								Lucia	Every once in a while...?	2																					
89	89		301								Liv	Yep! That reminds me... You haven't changed coatings in ages, have you, Lucia?	1																					
90	90		301								Lucia	Coatings don't seem to affect my performance in battle, so I haven't noticed.	2																					
91	91		301								Liv	Hm... I figured you'd say that.	1																					
92	92		203							1	0.5	-200																						
93	93		301									She chuckles and steps closer to Lucia.	1																					
94	94		301								Liv	Not even just for fun?	1																					
95	95		301								Lucia	I heard that coatings weren't just handed out.	2																					
