Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory14.png																								
2	35		401			DialogEnable				1	208																							
3	2		201							1	1041001																							
4	3		301			PanelActor1Shake				1	Nanami	Arghhhh!	1																					
5	4		301								Nanami	So annoying!! Annoying!!!	1																					
6	36		202							1					1																			
7	5		201							1	1031001	7	-400																					
8	6		201							2	1011001	10	400																					
9	7		301							1	Liv	...	1																					
10	8		301								Lee	Lucia, what should we do with that?	2																					
11	9		202							1	2				1																			
12	10		201							3	1021001																							
13	11		301							1	Lucia	It seems like Nanami's troubling over something related to you, Commandant, can you take care of that?	3																					
14	101		302								Me?!	12	Alright, I'll see what I can do.	12																				
15	12		301								Lucia	We'll leave that to you then, Commandant.	3																					
16	13		201							3	1041001																							
17	102		302								What are you doing, Nanami?	14	Is something bothering you?	15																				
18	14	16	301								Nanami	I'm puzzling over the perfect date.	3																					
19	15	16	301								Nanami	The last date turned out to be a disaster. If only Mr. Mannequin could move under his own power!	3																					
20	16		301								Nanami	I couldn't collect useful data even when I tried a more gentle approach, like dating.	3																					
21	17		301								Nanami	We need more actors. Let's just grab a few from Babylonia, yeah?	3																					
22	18		203							3	0.25	-400																						
23	19		201							2	1011001		400																					
24	20		301							1	Lee	Stop right there, before you cause trouble!	2																					
25	21		301								Nanami	But if that's the case, Nanami won't finish her mission.	3																					
26	103		302								Isn't the Constructs' prime directive to reclaim Earth?	22	You really care about your job, Nanami.	111																				
27	22	24	301								Nanami	Yeah, that's just a side objective for Nanami.	3																					
28	111	23	204							3	2																							
29	23	24	301								Nanami	Of course, Nanami is one hardworking gal!	3																					
30	24		301								Lee	Say, I never found out your reasons for researching humans, but aren't you a close analogue to a human yourself?	2																					
31	25		201							1	1031001	1																						
32	26		203							3	0.25	-600																						
33	27		203							2	0.25	600																						
34	28		301								Liv	My thoughts exactly.	1																					
35	112		204							3																								
36	29		301								Nanami	No matter how similar they're designed to look, machines are worthless. It must be humans, it must be...	3																					
37	30		202							1	3				1																			
38	32		203							2	0.25	0																						
39	104		302								Looks like she's really torn...	1000	What do we do now, Lee?	1000																				
40	1000		204							2	10																							
41	33		301		1		AniZhuanchangBegin				Lee	(Sighs) She'll just be here making noise if we leave her be. I'll see if I can figure something out before her next tantrum.	2																					
