Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory38.jpg																								
2	2		401							1	203																							
3	3		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStorySandNew.prefab	2																							
4	4		201							1	1091001		-400																					
5	5		201							2	500019		400																					
6	6		301			DialogEnable				1	Forsaken	I've been locked up for over a hundred days... I don't know how I can repay you.	2																					
7	7		301								Bianca	I want to know everything you've been through after you're here.	1																					
8	8		301								Forsaken	I... I can't do that. My memories... it's all blank...	2																					
9	9		301								Forsaken	I only remember some fragments... golden liquid... scalpel...	2																					
10	10		301								Bianca	(Notices that everyone is wrapped with bloodsoaked bandages) ...I know you're hurt, but please try to recall...	1																					
11	11		202							1	2				2																			
12	12		201							1	1101001																							
13	13		401							2	1516																							
14	14		301							1	Watanabe	He said he can't remember...	1																					
15	15		201							1	500019																							
16	16		301							1	Forsaken	Mr. Watanabe!	1																					
17	17		202							1					1																			
18	18		201							1	1091001	4	-400																					
19	19		201							2	1101001		400																					
20	20		301							1	Bianca	Don't get the wrong idea. I was the one who saved them.	1																					
21	21		204							1																								
22	22		301								Watanabe	And I thank you on behalf of the Forsaken.	2																					
23	23		301								Watanabe	Now, we have to take them somewhere safe.	2																					
24	24		301								Bianca	You can take the rest, but this man stays with me.	1																					
25	25		301								Bianca	They're barely humans at this point, except for this man, who might be able to recall what happened to them.	1																					
26	26		204							2	5																							
27	27		301								Watanabe	He's my man. I'm not handing him to the Purifying Force.	2																					
28	28		204							2																								
29	29		301								Bianca	...Watanabe, stop being so stubborn.	1																					
30	30		301								Watanabe	Let me repeat—I'm not handing my man to the Purifying Force.	2																					
31	31		204							1	4																							
32	32		301								Bianca	Leave him, or leave everyone. Your choice.	1																					
33	33		204							1																								
34	34		301								Bianca	You have to understand. I'm doing this for something greater than either of us...	1																					
35	35		204							2	5																							
36	36		301								Watanabe	Objectives... missions... They don't mean anything, don't you get it?	2																					
37	37		204							2																								
38	38		204							1	4																							
39	39		301								Bianca	You're blinded by your sentiment. That's why you're where you are these days.	1																					
40	40		204							1																								
41	41		301								Watanabe	(Helps the delirious, mumbling human up) Seems like a fight between us is inevitable.	2																					
42	42		204							1	4																							
43	43		301								Bianca	(Notches an arrow) Words are not that mighty, after all...	1																					
44	44		301		1		AniZhuanchangBegin				Bianca	Let's get this over with.	1																					
