Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		401							1	22																							
2	2		304							I don't remember much of what happened after that.	000000ff	4	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000029	1																			
3	3		304							Just a lot of conflicting emotions.	000000ff	3.8	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000030	1																			
4	4		304							But to be honest, I felt at peace for the first time.	000000ff	4.5	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000031	1																			
5	5		304							Because everything I've ever wanted is already here.	000000ff	4	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000032	1																			
6	6		304							My hands finally... held what is mine.	000000ff	5	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000033	1																			
7	7		304							Commandant——	000000ff	0.8	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000034	1																			
8	8		304							I am the Lucia you gave life to.	000000ff	4	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000035	1																			
9	9		304							The day when I touched your hand and felt your warmth... that was the moment I truly came alive, alive to everything in the world.	000000ff	9.5	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000036	1																			
10	10		304							—The Lucia created by our shared memories.	000000ff	5.3	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000037	1																			
11	11		304							So even if I fade... even if I'm no longer myself, it'll be okay.	000000ff	5	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000038	1																			
12	12		304							Because I'll be reborn the moment I touch you.	000000ff	4	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000039	1																			
13	13		304		1		AniZhuanchangBegin			So——	000000ff	1	Assets/Product/Texture/Image/BgStory/BgStory00.png	100000040	1			1																
