Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory68.jpg																								
2	990		401							1	201																							
3	2		301			DialogEnable				1		A slight breeze drifts through the empty streets. Distant sobs whisper of bitter farewells.																						
4	3		201							1	500001		0	0	0																			
5	4		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab		1																						
6	5		301							1	Celica	Testing, testing... Ahem, what's the situation over there?	1																					
7	6		201							2	1031001		-600	0	0	0																		
8	7		201							3	1011001		600	0	0	0																		
9	8		301							1	Lee & Liv	All clear.	2	3																				
10	9		301							1	Celica	Long-range scans put the CPF at the center of the city ruins.	1																					
11	10		202							1																								
12	11		505								Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab		1																					
13	12		203							2	1	-1460	0	0																				
14	13		203						1000	3	1	1460	0	0																				
15	14		202							2	3				1																			
16	15		201							1	1081001	2	0	0	0																			
17	16		301							1	Kamui	Finally, a chance to stretch my legs! Hey, what's this under my feet?	1																					
18	17		502							RImgBg1Shake																								
19	18		502							PanelActor1Shake																								
20	19		301							1	Commandant	...																						
21	20		203							1	0.25	400	0	0																				
22	21		201							2	1011001		-400	0	0																			
23	22		301							1	Lee	Loose parts? Let me check them.	2																					
24	23		203							1	0.25	1460																						
25	24		202							1																								
26	25		203							2	0.25	400																						
27	26		201							3	500127		-400																					
28	27		301							1	Sophia	I've seen a frequency converter like this one before, fixing the Engine's on-board camouflage.	3																					
29	28		301									As Celica gives her report, you seem to notice Sophia and Lucia acting strangely.																						
30	29		202							2																								
31	30		204							3	10																							
32	31		201							2	1021001	3	400																					
33	32		301							1	Lucia	...	2																					
34	33		301							1	Sophia	...	3																					
35	34		302								Lucia?	35	Sophia?	39																				
36	35		301							1	Lucia	According to my search log, the orphans here were used to train caretaker androids.	2																					
37	36		202							3																								
38	37		201							3	1031001	7	-400																					
39	38	43	301							1	Liv	Lucia mentioning her search log unprompted? That's rare.	3																					
40	39		301							1	Sophia	Sophia and Jamilah were here once. There are many children here. Wait, that is inaccurate.	3																					
41	40		202							2																								
42	41		201							2	1011001	10	400																					
43	42	43	301							1	Lee	If there are survivors here, we need to pick up the pace.	2																					
44	43		203							2	0.25	600																						
45	44		203							3	0.25	-600																						
46	45		201							1	500001																							
47	46		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab		1																						
48	47		301							1	Celica	This used to be a seaside city according to the records. There should still be caretaker and child androids around here.	1																					
49	48		301							1	Celica	Androids are highly humanoid robots with machine learning capabilities. You can say they were predecessors of Construct Tech. However, according to records, these androids have some cognitive impairments.	1																					
50	49		301							1	Celica	When this area was evacuated, many military and civil-use mechanoids were left behind. There may be human survivors here.	1																					
51	50		301							1	Celica	According to the coordinates, you'll need to find the main power source of the CPF... and then reactivate it, though as with previous reactivation attempts, it will be dangerous.	1																					
52	51		302								...What past experience?	52																						
53	52		301							1	Celica	For safety reasons, the control systems around the CPF were hastily destroyed during the initial evacuation.	1																					
54	53		505								Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab		1																					
55	54		202							1	2	3																						
56	55		201							1	1011001																							
57	56		301							1	Lee	Heavy radiation levels detected. We're likely to find the main power source on the other end of the tunnel.	1																					
58	57		203							1	0.25	-400																						
59	58		201							2	500127		400																					
60	59		301							1	Sophia	Stop! We should not go further.	2																					
61	60		203							1	0.25	-600																						
62	61		203							2	0.25	600																						
63	62		201							3	1091001																							
64	63		301							1	Bianca	Why is that?	3																					
65	64		301							1	Sophia	Because workers on the Engine warned us to steer clear of this place.	2																					
66	65		202							3					1																			
67	66		201							3	1021001																							
68	67		301							1	Lucia	Sounds like we will face resistance up ahead.	3																					
69	68		302				AniZhuanchangBegin				Search and advance	69																						
70	69		202		1					3																								
