Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory0.png																								
2	2		401							1	207																							
3	3		201							1	500031		-400																					
4	4		201							2	500032		400																					
5	5		301			DialogEnable				1	Luna	...Are you going out tonight, Lucia?	1																					
6	6		301								Lucia	Yeah, we're all out of food, and it's too dangerous to go out during the day... There are the Corrupted, and the bad people...	2																					
7	7		301								Luna	But... I'm too scared to sleep here all alone...	1																					
8	8		301								Lucia	Don't worry. You'll be fine as long as you stay out of the dark.	2																					
9	9		301								Luna	Are there really monsters hiding in the dark?!	1																					
10	10		301								Lucia	You bet. There are super-duper scary monsters that'll gobble up little kids in one bite.	2																					
11	11		301								Luna	L-Lucia!	1																					
12	12		301								Lucia	What is it?	2																					
13	13		301								Luna	Can you hold my hand until I sleep? Just for tonight!	1																					
14	14		301								Lucia	...Didn't you say that last night?	2																					
15	15		301								Luna	Lucia... Please?	1																					
16	16		301								Lucia	No...	2																					
17	17		301								Luna	R-really?	1																					
18	18		301								Lucia	...	2																					
19	19		301								Luna	Sissss...	1																					
20	20		301								Lucia	Sigh... Fine... But you gotta promise me you'll fall asleep quick.	2																					
21	21		301								Luna	I will!	1																					
22	22		202							1	2				1																			
23	23		301									Holding Lucia's hand, Luna closes her eyes... With her warm grip, the lonely, dark nights become way less scary.																						
24	24		301									But no matter how long she waits, Luna never finds Lucia's hand.																						
25	25		201							1	500031	14																						
26	26		301							1	Luna	Lucia?	1																					
27	27		301				AniZhuanchangBegin					Luna feels around for her sister's hand. Finally grasping it, she discovers that it is now stiff and cold as ice.																						
