Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory36.jpg																								
2	2		401							1	203																							
3	3		301									After securing the route, you finally have time to take a look at the enormous architectural complex in front of you: the old Wuming.																						
4	4		301									Unmanned factories, automated distribution warehouses, towering apartment buildings—this impressive sight makes one wonder how many people could be accommodated here if all those facilities were operational.																						
5	5		301									But they have been reduced to rubble by a series of foolish mistakes committed by humans in the Post-Pandemic Age.																						
6	6		301									At the center of the ruins is a scatter of undamaged factory buildings. That's most likely where you need to go.																						
7	7		201							3	1011001		0																					
8	8		301							1	Lee	I did a scanning of the area and uploaded the terrain data to your terminal for your reference. I believe it will confirm my conclusion.	3																					
9	9		302								So it's impossible to go around it?	10																						
10	10		301							1	Lee	It's impossible to go around it.	3																					
11	11		302								Then let's do it the hard way.	12																						
12	12		202							3																								
13	13		301		1		AniZhuanchangBegin				All members	Understood!																						
