Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101							Assets/Product/Texture/Image/BgStory/Bgstory3.jpg																								
2	2		205				AniZhuanchangEnd			999	Assets/Product/Texture/Image/BgStory/BgStory0.png	0	0.8	0																				
3	3		401							1	5																							
4	4		201							1	500291	1																						
5	5		301							1	Selena	I suppose the ripples this art piece is trying to create are not what it appears on the surface...	1																					
6	6		301									It has been more than ten minutes since you and Selena unwrapped the box, and you have been trying to understand what you are looking at to no avail.																						
7	7		301									Objectively, it is a piece of craftwork made with twisting copper wires, but the chaotic shape has made it very difficult to decipher what the artist wants it to represent.																						
8	8		204							1	14																							
9	9		301								Selena	My apologies, Commandant. It appears that my understanding of art is still lacking.	1																					
10	10		302								Uh... Perhaps it represents how chaotic the universe is?	11																						
11	11		204							1	8																							
12	12		301								Selena	"All that is transitory is but a metaphor."	1																					
13	13		302								This awkward extruded part is actually supporting the structure above.	14																						
14	14		301								Selena	"Sweet are the uses of adversity."	1																					
15	15		302								Does this standing pole form a rest sign with the jumbled wires above?!	16																						
16	16		204							1	1																							
17	17		301								Selena	"The night is long that never finds the day."	1																					
18	18		301								Selena	Indeed, what we see to be true might not be the truth.	1																					
19	19		301		1		AniZhuanchangBegin				Selena	Thank you, Commandant. I'll remember to look at the world from more perspectives.	1																					
