Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory71.jpg																								
2	2		401							1	102																							
3	3		201							1	1031001	1																						
4	5		301			DialogEnable				1	Liv	Are the leaves we've gathered here enough, Watanabe-San?	1																					
5	6		201							1	1101001	1																						
6	7		301							1	Watanabe	That's enough. Thanks are in order, whichever way you slice it.	1																					
7	8		202							1																								
8	9		301									Leaves gathered, Watanabe and the group prepare to return to the Forsaken HQ when a Forsaken soldier sprints hurriedly up to them.																						
9	10		201							1	500005																							
10	11		301							1	Forsaken Soldier	Watanabe-San! Here you are.	1																					
11	12		201							1	1101001	5																						
12	13		301							1	Watanabe	What's happened?	1																					
13	14		201							1	500005																							
14	15		301							1	Forsaken Soldier	The HQ is under attack by the Corrupted... Our comrades are currently busy relocating the supplies.	1																					
15	16		201							1	1101001																							
16	17		301							1	Watanabe	Understood.	1																					
17	18		201							1	500124																							
18	19		301							1	Changyu	You're awfully calm for an old man whose HQ is under attack.	1																					
19	20		201							1	1101001	1																						
20	21		301							1	Watanabe	Scraping together a living in a place like this, us Forsaken are always ready for an attack.	1																					
21	22		301								Watanabe	It's not the first time, and it won't be the last.	1																					
22	23		301									Watanabe squints at the HQ, their former home, now aflame.																						
23	24		301								Watanabe	We Forsaken came with nothing. Because of this, we can give up almost anything.	1																					
24	25		301		1		AniZhuanchangBegin				Watanabe	The only thing we cannot give up is our will to live on as humans, and our comrades who share our beliefs.	1																					
