Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory24.jpg																								
2	100		401							1	202																							
3	2		301			DialogEnable					Estate Butler	Urgh...																						
4	3		201							1	500008																							
5	4		301							1	Roland	Can't handle it anymore?	1																					
6	5		301								Roland	Alright, you did indeed perform quite well for an anonymous little someone.	1																					
7	6		301								Roland	The only good dogs are the ones that would die for their masters.	1																					
8	7		201							1	1081001	5																						
9	8		301							1	Kamui	Ha... ha...	1																					
10	9		201							1	1021001																							
11	10		301							1	Lucia	Kamui!	1																					
12	11		201							1	1081001	5																						
13	12		301							1	Kamui	It doesn't matter... I'm just...	1																					
14	13		201							1	500008																							
15	14		301							1	Roland	You should take a rest, child.	1																					
16	15		301								Roland	Hmph.	1																					
17	16		301									Roland shoots a meaningful glance at the panting Kamui.																						
18	17		301		1		AniZhuanchangBegin				Roland	Well then... next...	1																					
