Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory226.png																								
2	2		401							1	201																							
3	3		201							1	500026																							
4	4		301			DialogEnable				1	Lee	...	1																					
5	5		301								Lee	The abnormal signal should be coming from this area. The increase in bionics should indicate that we are approaching the core.	1																					
6	6		302								Stay alert. Keep an eye on the status of your M.I.N.D. at all times.	7																						
7	7		201							1	1031001	14																						
8	8		301							1	Liv	Those were...	1																					
9	9		201							1	500026																							
10	10		301							1	Lee	...It's best not to think too much about things in the bionics' Virtual M.I.N.D.	1																					
11	11		201							1	500166																							
12	12		301							1	Lucia	Don't put any extra burden on the commandant. Clear the remaining Amberia data in this area ASAP to end the battle.	1																					
13	13		201							1	1031001	14																						
14	14		301							1	Liv	...Got it.	1																					
15	15		201							1	500166	1																						
16	16		301		1		AniZhuanchangBegin			1	Lucia	Alright... Let's do this, Liv.	1																					
