Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory257.png																								
2	2		401							1	203																							
3	3		301			DialogEnable						Lucia begins to dive from the divergence point of the Deep M.I.N.D. she shares with Alpha.																						
4	4		301									Because of the constraints of the connecting bridge, everything she does here will affect Alpha.																						
5	5		201							1	500166																							
6	6		301							1	Lucia	I don't remember ever seeing this area. It seems like this is where my memory data has been sealed.	1																					
7	7		301									When Lucia reaches out her hand, she suddenly feels an invisible force trying to keep her away.																						
8	8		204							1	5																							
9	9		301				DialogDisable				Lucia	This is my memory. I can't back off now!	1																					
10	10		305							11	16																							
11	11		202							1					1																			
12	12		301			DialogEnable						With the invisible force gone, the Deep M.I.N.D. starts vibrating.																						
13	13		201							1	500166																							
14	14		301							1	Lucia	Did it work...?	1																					
15	15		301		1		AniZhuanchangBegin					Her surroundings begin to clarify, and images of her memories start showing.																						
16	16		202		1		AniZhuanchangBegin			1					1																			
