Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory450.jpg																								
2	2		401							1	55																							
3	3		304							Recording:	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1	1																		
4	4		304							Experiment failed.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1	1																		
5	5		304							Experiment failed.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1	1																		
6	6		304							Experiment failed.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1	1																		
7	7		304							The concept of the Polyphage shows new possibilities, but its power is still trivial compared to that of an agent's.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
8	8		304							It just needs a "core" to fully unleash its power.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
9	9		304							Absolute power is before my eyes, yet I can't control it. All moving parts on my body are rubbing and ringing due to inexplicable anxiety.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
10	10		304							It needs a core. If possible, I will even dedicate myself to it if need be. But I must witness Ascnet's move toward the future with my own eyes.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1		1																	
11	11		304							Lamia is no good. Roland still has value. Under his guidance, Alpha hasn't questioned our plan.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
12	12		304							...Alpha.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
13	13		304							His ability to sway the will of the agent is valuable in and of itself.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
14	14		304							A most suitable choice.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
15	15		304							As long as I show Luna the power of the Hetero-Creatures I created, she will definitely agree with my plan and approach.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
16	16		304							If not...	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1																			
17	17		304				AniZhuanchangBegin			I already have a backup plan.	ffffffff		Assets/Product/Texture/Image/BgStory/Bgstory450.jpg		1			1																
18	18		401						1000	1	36																							
19	19		101							Assets/Product/Texture/Image/BgStory/BgStory11.jpg																								
20	20		401							1	201																							
21	21		201							1	500384																							
22	22		301			AniZhuanchangEnd				1	???	No... don't kill me, please! I have no choice...	1																					
23	23		301									With mud on his face, the refugee cowers in terror in the corner, watching the dark shadows gradually approaching him.																						
24	24		301									Three armed Scavengers stand in a circle and point their weapons at him.																						
25	25		201							1	500136		600																					
26	26		201							2	500140																							
27	27		201							3	500139		-600																					
28	28		301							1	Beardy	Who would've thought. What makes you think you can steal from the likes of us?	2																					
29	29		301								Kordes	Watch out. Look at his bandages. He's probably showing symptoms of corruption.	3																					
30	30		301								Zack	Come on, see what else we can find from this guy. We gotta run.	1																					
31	31		301								Zack	We're at least four or five days of walk away from the nearest conservation area, and it would be very difficult to travel during the night. We can't afford to waste our time here.	1																					
32	32		202							1	2	3			1																			
33	33		201							1	500384																							
34	34		301							1	???	W-wait! I... I have stuff I can give you! Don't k-kill me!	1																					
35	35		301									Escaping the hand of the Scavenger who was about to tear his cloak, the raggedly dressed refugee trembles as he empties the contents of his backpack.																						
36	36		301									The things in his bag drop one after another. A few tins and hardtacks fall next to the Scavengers' feet. There is also a small unused bandage roll, alcohol, several magazines, a picture frame with a blurred photo, and a broken walkie-talkie.																						
37	37		201							1	500136		600																					
38	38		201							2	500140																							
39	39		201							3	500139		-600																					
40	40		301							1	Beardy	Hmph, looks like you still got a lot there.	2																					
41	41		301									Beardy kicks the frame away and, after checking them, puts the food, bandages, and magazines in his backpack before he gives a wink to Zack.																						
42	42		301									Zack nods and hits the refugee's arms, which are holding his bag tightly, hard with the butt of his gun. The refugee cries in pain and lets go of the bag.																						
43	43		301									Beardy immediately picks up the bag that falls at his feet with a dagger. It's a heavy bag. He sneers and drops the bag to the ground. Inside the bag is an iron box wrapped tightly in cloth and covered with a large brown stain.																						
44	44		202							1	2	3			1																			
45	45		201							1	500384																							
46	46		301							1	???	Ugh...!	1																					
47	47		301									Seeing them notice that he was trying to hide something, the refugee trembles and lowers his head even more.																						
48	48		201							1	500136		400																					
49	49		201							2	500140		-400																					
50	50		301							1	Beardy	Come on, fella. Still holding out on us?	2																					
51	51		301								Zack	What's this? Come over here and open it yourself. No funny business.	1																					
52	52		202							1	2				1																			
53	53		301									The refugee immediately crawls over, reaching out to open the seal on the edge of the iron box. His hands are wrapped in soiled bandages and his fingertips keep slipping from the edge of the box.																						
54	54		301									Seeing the refugee's hesitant and clumsy appearance, Zack gives an impatient grunt.																						
55	55		201							1	500384																							
56	56		301							1	???	S... Sorry... I hurt my hand. I'll open it right away... right away.	1																					
57	57		301									The seal is picked off little by little, and the iron box opens with a click, revealing the contents.																						
58	58		301									After the white fog formed by the cold air dissipates, the Scavengers see three complete doses of serum lying in the grooves of the iron box. It even comes with a syringe, on which the logo of the World Government is clearly visible.																						
59	59		201							1	500136		600																					
60	60		201							2	500140																							
61	61		201							3	500139		-600																					
62	62		301							1	Beardy	Zackpot... Look what we got here. It's serum. Zack, you...	2																					
63	63		301								Zack	Shut up.	1																					
64	64		301								Kordes	...And not just any serum. This is a World Government symbol, and it's a special military serum, which is more effective than the civilian one.	3																					
65	65		301								Zack	...It's also rarer, and even we don't have access to it.	1																					
66	66		301							1	"Beardy"	Such a nice little treasure you got here, and you try to steal our supplies? Is it true that people die for money and birds die for food?	2																					
67	67		301								Zack&Kordes	……	1	3																				
68	68		301									Despite accidentally ridiculing everyone present, Beardy is unaware of it. He just sighs and puts the serum into his own bag.																						
69	69		202							1	2	3			1																			
70	70		301									Zack ignores his mentally incompetent companions, squats down next to the trembling refugee and speaks quietly.																						
71	71		201							1	500136																							
72	72		301				AniZhuanchangBegin			1	Zack	Tell us. Where'd you get it?	1																					
73	73		301			AniZhuanchangEnd					Zack	The CPF?	1																					
74	74		301									The refugee vigorously nods, and subtly tries to move to the side.																						
75	75		201							1	500384																							
76	76		301							1	???	There's a forest park nearby. T-there's the CPF. No one's there.	1																					
77	77		301								???	There's tons of supplies there... There's a lot more in a giant crate. It has the World Government's logo. B-but it's too heavy. I-I couldn't carry it...	1																					
78	78		301									The refugee's words were like telling a group of travelers wandering the desert about a nearby oasis. Too coincidental yet too alluring, the trio pauses in silent contemplation.																						
79	79		301									Someone speaks up after a while.																						
80	80		201							1	500136																							
81	81		301							1	Zack	...What do you guys think?	1																					
82	82		201							1	500140		400																					
83	83		201							2	500139		-400																					
84	84		301							1	Kordes	Something's fishy here. A well-supplied place like that would have been raided already.	2																					
85	85		301								Kordes	...But if there really are a lot of supplies like he said, I think it's worth checking out. We're running low as is.	2																					
86	86		301								Beardy	Are you sure? Even if those supplies do exist, can we really get them? What if it's a trap?	1																					
87	87		301								Beardy	We got similar info about the reconstruction supplies dumped by a group, remember? You insisted to go and check it out!	1																					
88	88		301								"Beardy"	What happened when we got there? Nothing but that damn Red Tide and crazy idiots who jumped into it. We were a man down, and Zack almost...	1																					
89	89		301								Kordes	But Zack is still alive. And because we passed City 075 on the way out, we got the news about the refugee transfer and the establishment of a conservation area in Babylonia.	2																					
90	90		301								Kordes	If you hadn't been taking your sweet *** time on the way there, we may have made it in time for the last transport craft.	2																					
91	91		301								"Beardy"	You think that was MY fault?!	1																					
92	92		301								"Beardy"	Ha! If it wasn't for the supplies I found, we wouldn't even BE here!	1																					
93	93		202							1	2				1																			
94	94		201							1	500136																							
95	95		301							1	Zack	Knock it off.	1																					
96	96		301									Irritated, Zack commands them to stop. "Beardy" is just about to muster up a retort, but shuts his mouth upon seeing Zack's expression. He grips the handle of his knife hanging down at his side even more tightly.																						
