Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgCg/Cg2401_6.jpg																								
2	2		401							1	81																							
3	3		301			DialogEnable						Ceres, the goddess of fertility, I am the rainbow in the sky, and I am the envoy of the Queen of Heaven;																						
4	4		301									The Queen of Heaven, in the clouds, sent a message to ask you to leave your supple field where wheat, barley, rye, wild beans and peas flourish;																						
5	5		301									Thy turfy mountains, where live nibbling sheep, and flat meads thatch'd with stover, them to keep;																						
6	6		301									Thy banks with pioned and twilled brims, which spongy April at thy hest betrims;																						
7	7		301									To make cold nymphs chaste crowns; and thy broomgroves;																						
8	8		301									Whose shadow the dismissed bachelor loves;																						
9	9		301									Being lass-lorn: thy pole-clipt vineyard; And thy sea-marge, sterile and rocky-hard, where thou thyself dost air; the queen o' the sky, whose watery arch and messenger am I;																						
10	10		301									Bids thee leave these, and with her sovereign grace, here on this grass-plot, in this very place;																						
11	11		301									To come and sport: her peacocks fly amain:																						
12	12		301									Approach, rich Ceres, her to entertain.																						
13	13		301								???	In the last moment, the witch saves the piper and the champion slays the evil dragon.																						
14	14		301								???	Guided by the invisible thread of destiny, the childhood friends finally get to meet each other.																						
15	15		301								???	There, peonies and irises blossom on the lakeside.																						
16	16		301				AniZhuanchangBegin				???	They tell each other about their past, how fate has brought them together, and how joyful it is to reunite.																						
17	17		401							1	204																							
18	18		101							Assets/Product/Texture/Image/BgCg/Cg2401_5.jpg																								
19	19		301			AniZhuanchangEnd					Ayla	Selena!																						
20	20		301								Ayla	You are a genius.																						
21	21		301								Selena	...W-what?																						
22	22		301								Ayla	You've gotta be a genius!																						
23	23		301								Ayla	I really, really, LOVE the story!																						
24	24		301								Ayla	Why don't you write it down? Just like how you adapted The Tempest, you can turn it into a play on stage.																						
25	25		301								Ayla	I'm sure your original script will be one of the greatest. I can't wait to see it!																						
26	26		301									Her heart is pounding, excited and exhilarated for the possibilities the future holds.																						
27	27		301								Selena	I think this story still has a lot of room for improvement...																						
28	28		301									Selena clenches her fists without anyone else noticing.																						
29	29		301									It is a world pieced together by fragments of fantasies.																						
30	30		301									She knows only a little about storywriting. And she isn't that experienced in this trade either. If she was to go freestyle right now, she would tell this fantasy story like singing a poem...																						
