Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		401			AniZhuanchangEnd				1	201																							
2	2		401							2	1516																							
3	3		301									The echoes of Pulao's dainty footsteps on the concrete ground come to a halt. Following a few taps, Pulao's little face is lit up by a glowing display screen.																						
4	4		301									Cold, artificial light shines through the slowly opening blast door, casting elongated shadows behind your figures.																						
5	5		101							Assets/Product/Texture/Image/BgStory/BgStory84.jpg																								
6	6		201							1	500145																							
7	7		301							1	Pulao	...Everyone, we're here.	1																					
8	8		202							1																								
9	9		201							2	1031001	7	-400																					
10	10		201							3	500026		400																					
11	11		301							1	Liv	Whoa...	2																					
12	12		301							1	Lee	What a massive unmanned data center... Looks like this facility is quite advanced.	3																					
13	13		203							2	0.25	-600																						
14	14		203							3	0.25	600																						
15	15		201							1	500166																							
16	16		301							1	Lucia	Pulao seems to be abnormally familiar with this place.	1																					
17	17		202							1	2	3																						
18	18		201							1	500145																							
19	19		301							1	Pulao	...	1																					
20	20		301								Pulao	...I guess so.	1																					
21	21		202							1																								
22	22		302								So?	23																						
23	23		201							1	500026																							
24	24		301							1	Lee	Commandant.	1																					
25	25		301								Lee	It's tough. The info is all over the place. The data tags used to separate file blocks are the only decipherable parts.	1																					
26	26		301				RImgBg1Shake				Lee	So far, the parts that have been sorted out are "Operation Acadia", "Achilles Silo" and... "Huaxu"?	1																					
27	27		401							1	202																							
28	28		202							1																								
29	29		401							2	1503																							
30	30		201							1	500013																							
31	31		301							1	Corrupted	Target aggression confirmed...	1																					
32	32		401							2	1508																							
33	33		301							1	Corrupted	Exterminate, exterminate, exterminate...	1																					
34	34		202							1																								
35	35		201							1	500145																							
36	36		301							1	Pulao	So... this is how it has to end...	1																					
37	37		301								Pulao	This is... a damned curse...	1																					
38	38		202							1																								
39	39		201							1	500166																							
40	40		301		1		AniZhuanchangBegin			1	Lucia	We must buy enough time for Lee to copy the data!	1																					
