Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory537.jpg																								
2	2		401							1	204																							
3	3		301			DialogEnable						The weather has been nice these past few days. Everything is calm and quiet on the sea.																						
4	4		301				AniZhuanchangBegin					All this time, you have been helping wherever you can on this boat, such as moving heavy objects, taking night shifts, or even tucking the children into bed.																						
5	5		101							Assets/Product/Texture/Image/BgStory/Bgstory210.png																								
6	6		301			AniZhuanchangEnd						When nightfall descends, the children are herded back to the boat room. These "champions" sheathe their long swords as they go to bed. As for the evil dragon, he also returns to his nest, but he refuses to fall asleep and asks for the adults to read him a nice bedtime story.																						
7	7		301									The bedtime stories are always the same, but just like the bells on a cradle, they bring different feelings in a dream.																						
8	8		301									"The story begins when an evil dragon destroys the world. It is a catastrophe. People lose their homes. Everywhere you see, the buildings lie in ruins, and there are tears on people's faces."																						
9	9		201							1	500279																							
10	10		301							1	Child	Will I get separated from my parents one day too?	1																					
11	11		301									The same story can lead to a thousand different questions. When you are greeted by those innocent, beautiful eyes of a curious child, it is hard to say no to their request.																						
12	12		301									Sometimes, children ask questions in a more subtle way.																						
13	13		302								Your parents will always protect you.	14	You will not be separated.	17	Many people will get separated from their families.	20																		
14	14		301								Child	And I will protect my parents too!	1																					
15	15	22	301									The little champion reaches for his sword next to his bed.																						
16	16		302								Yes, little champion, I know. But it is time for bed now.	17																						
17	17		301								Child	Will I get separated from Crulu?	1																					
18	18	22	301									The child raises his eyebrows and whispers, asking you to reassure him.																						
19	19		302								Even if you get separated, you will surely reunite very soon.	20																						
20	20		301								Child	Is there a way to never get separated?																						
21	21		302								...	22																						
22	22		301									You have not said another word.																						
23	23		202							1					1																			
24	24		301									Next to the child's pillow and before he falls asleep, his mother tells you about the ending of that story. Every dried river eventually becomes flooded again. Withered flowers blossom in the next warm spring. And the homesick people will one day return to their homes.																						
25	25		301									The champion will surely overcome the great challenges, defeat the evil dragon, and save the princess.																						
26	26		301									You pet the child's head. Instead of explaining things in detail, you decide to use words to deliver hope.																						
27	27		301									"The champion embarks on a journey to slay the evil dragon. The champion helps all sorts of people and goes through various challenges."																						
28	28		201							1	500279																							
29	29		301							1	Child	Is the champion alone?	1																					
30	30		302								A witch is there to help.	31	The champion has friends.	33	The champion is alone.	36																		
31	31		301								Child	What is a witch?	1																					
32	32		302								A witch can use sorcery.	39	A witch can cast spells.	39																				
33	33		301								Child	How many people are there? Three? Just like me, Crulu, and Zeke?	1																					
34	34		302								Yes, just like a team.	35	They go through a lot together.	35																				
35	35	40	301									"The champion and their friends travel across mountains and rivers to finally arrive at the evil dragon's nest."																						
36	36		301								Child	Isn't that boring...?	1																					
37	37		302								The journey is long and boring.	38																						
38	38	40	301									"The champion travels across mountains and rivers to finally find the evil dragon's hideout."																						
39	39		301				AniZhuanchangBegin					"The champion doesn't take action immediately. He is brave, but he isn't reckless."																						
40	40		101							Assets/Product/Texture/Image/BgStory/BgStory548.jpg																								
41	42		202							1					1																			
42	43		301			AniZhuanchangEnd						...																						
43	44		301				AniZhuanchangBegin					...																						
44	45		301			AniZhuanchangEnd						As nightfall descends, everything outside gets quiet. Only the sound of wind and flowing water remains. The adults working on the deck become weary and tired, their bodies stiff. Then, a faint singing voice starts to echo.																						
45	46		301									The singing voice comes from the captain's room, which has cracks on all four sides, and lingers on the deck. It is the helmsman singing a tune with his low voice.																						
46	47		301									"In the middle of the ocean lies our homeland. The drifting boat knows only of her existence. They sing a song and leave the place, carrying yet the same tune when they reach the shore."																						
47	48		301									"She is loved by a group of ordinary men who will die willingly in her arms. The wandering travelers are at sea, but their dreams and souls still cling to her. Who will ever forget her? She is our home."																						
48	49		301									"Children who were born along the journey have never seen her face, yet they seek the coastline still. Unwilling to let go, she will carry the ocean breeze to caress our new generation."																						
49	50		301									This isn't a song about fighting the sea and wrestling with the waves. Instead, the soft tune makes you homesick and takes your thought back to the land, even when you are among the stars or at sea.																						
50	51		301									The sailors taking night shifts straighten their backs in silence. The lone person singing the song is quickly joined by another singing voice before the song becomes a terzetto.																						
51	52		301									The singing voice fills the air, but it doesn't penetrate the room. The mothers have just finished singing their lullaby and telling their bedtime stories.																						
52	53		301									...																						
53	54		301									"The evil dragon awakens from his nest and turns around to let out a deafening roar at the champion."																						
54	55		301									"Facing the dragon, the champion remains steadfast. To protect their homeland, the champion raises their sword that represents justice and bravery."																						
55	56		301									"The champion says this..."																						
56	57		301									"The flowers on this land will blossom once more, and the princess will safely return to the kingdom. As for you, evil dragon, you will die by my sword."																						
57	58		301									...																						
58	59		301		1		AniZhuanchangBegin					Like happy little kittens, the children sleep soundly and enter a dream where the champion and the flowers are.																						
