Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		401							1	102																							
2	2		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory28.jpg																								
3	3		301			DialogEnable						— Gray Raven and Changyu follow in Watanabe's footsteps to the Forsaken HQ, only to find the grounds crawling with the Corrupted.																						
4	4		201							1	500013					1																		
5	5		201							2	500067		-600			1																		
6	6		201							3	500068		600																					
7	7		301							1	Corrupted	...	1	2	3																			
8	8		202							1	2	3			1																			
9	9		201							1	500124					1																		
10	10		301							1	Changyu	What's that Corrupted doing there?	1																					
11	11		201							1	500166					1																		
12	12		301							1	Lucia	Commandant, they seem to be congregating of their own accord. Something's not right!	1																					
13	13		302								Ascendant?	14	A self-regulating Corrupted form?	14																				
14	14		201							1	500026					1																		
15	15		301							1	Lee	We cannot rush to conclusions yet, Liv. Can you determine what is going on in the center of the Corrupted swarm?	1																					
16	16		201							1	1031001					1																		
17	17		301							1	Liv	We could, but we run the risk of being discovered.	1																					
18	18		302								It's fine	19	Be careful, Liv	19																				
19	19		202							1					1																			
20	20		301									Liv nods and starts her analysis. The data she gathers shows a special entity in the midst of the congregated Corrupted forms.																						
21	21		201							1	500124					1																		
22	22		301							1	Changyu	Is that Corrupted making Zongs out of the supplies they stole?	1																					
23	23		201							1	500013					1																		
24	24		301							1	Special Corrupted	Home... Kowloong... the taste of... home...	1																					
25	25		201							1	500013					1																		
26	26		201							2	500067		-600			1																		
27	27		201							3	500068		600			1																		
28	28		301							1		The Corrupted busy themselves with shoving rice and beans into the faceplate where their mouths used to be in an unsettling display of gluttony.	1	2	3																			
29	29		401							2	1508																							
30	30		502							PanelActor1Shake																								
31	31		502							PanelActor2Shake																								
32	32		502							PanelActor3Shake																								
33	33		301								Corrupted	—!	1	2	3																			
34	34		202							1	2	3			1																			
35	35		201							1	500124	5				1																		
36	36		301							1	Changyu	That Corrupted at the helm... could it be...	1																					
37	37		201							1	500013					1																		
38	38		301							1	Special Corrupted	—?—!	1																					
39	39		201							1	1031001	7				1																		
40	40		301							1	Liv	We have been spotted!	1																					
41	41		302								Prepare for contact!	42	Prioritize search and rescue	44																				
42	42		201							1	500166	5				1																		
43	43	48	301							1	Lucia	Affirmative! Focus fire on the Special Corrupted at the center! Lee, Liv, engage!	1																					
44	44		201							1	1031001	6				1																		
45	45		301							1	Liv	But the Corrupted are right between us and the target area...	1																					
46	46		201							1	500166	5				1																		
47	47		301				AniZhuanchangBegin			1	Lucia	We've come too far to give up now. Lee, Liv, engage!	1																					
48	48		202							1					1																			
49	49		301			AniZhuanchangEnd						The Corrupted surge in like a tidal wave, but Changyu is slow to react. Pensive and hesitant, he narrowly manages to beat the Corrupted in front of this back.																						
50	50		201							1	500013				1																			
51	51		401							2	1508																							
52	53		301							1	Corrupted	—!!!!—!	1																					
53	54		203							1	0.25	400																						
54	55		201							2	1101001		-400			1																		
55	56		401							2	10008001																							
56	57		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLouDianNew.prefab		1																						
57	58		502							PanelActor1Shake																								
58	59		204							2	5																							
59	60		301							1	Watanabe	Akdelik kid! What are you daydreaming about, surrounded by enemies?	1	2																				
60	61		202							1	2				1																			
61	62		505								Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLouDianNew.prefab		1																					
62	63		301									Appearing out of nowhere, Watanabe dispatches the Corrupted around him.																						
63	64		201							1	500124	9				1																		
64	65		301							1	Changyu	Old man? Why are you here...	1																					
65	66		201							1	1101001					1																		
66	67		301							1	Watanabe	Stop talking, and get moving. Forget about everything else. Focus on the fight.	1																					
67	68		201							1	500124	9				1																		
68	69		301							1	Changyu	...Roger!	1																					
69	70		202							1					1																			
70	71		301		1		AniZhuanchangBegin					Changyu shakes his head, as if to rid himself of extraneous thoughts, and rushes towards the Corrupted horde.																						
