Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory68.jpg																								
2	2		401							1	10																							
3	3		201							1	1031001	14																						
4	4		301			DialogEnable				1	Liv	Did Mr. Gravekeeper really just leave us?	1																					
5	5		202							1																								
6	6		301								Forsaken	That's what he does.																						
7	7		201							1	500026																							
8	8		301							1	Lee	Pressing forward will put Commandant at risk, but as long as we reach the base in time, the situation should be under control.	1																					
9	9		201							1	1101001																							
10	10		301							1	Watanabe	What do you think, Commandant?	1																					
11	11		302								Keep moving.	12	Let's wait a bit.	107																				
12	12		301								Watanabe	All units take five. Scouts, go on ahead and scope it out. We march in five minutes.	1																					
13	13		201							1	500154																							
14	14		201							2	500154		-600																					
15	15		201							3	500154		600																					
16	16		301							1	Forsaken	Roger!	1	2	3																			
17	17		201							1	500005																							
18	18		301							1	Yamamoto	I'll be off, then.	1																					
19	19		202							1	2	3																						
20	20		301									Yamamoto returns five minutes later, telling everyone that it should be safe to go on.																						
21	21		301									The group walks on in silence. An hour later, they arrive at the outside of the Cape Nohama Airforce Base.																						
22	22		301									The group was just about to stop for a rest when a loud whistle of a whale breaks the silence.																						
23	23		302								Is that...?	24																						
24	24		201							1	1101001																							
25	25		301							1	Watanabe	Yeah. He's your old friend, isn't he?	1																					
26	26		301								Watanabe	He's been patrolling the area ever since Murmansk.	1																					
27	27		302								How did you know that?	28																						
28	28		204							1	1																							
29	29		301								Watanabe	I know a lot of things, Commandant.	1																					
30	30		301								Watanabe	All who make it in this world have their own methods of survival.	1																					
31	31		301								Watanabe	The Gravekeeper was right.	1																					
32	32		301								Watanabe	Don't trust anyone with who's capable of standing in front of you with their lives intact,【kuroname】.	1																					
33	33		302								Yet you still chose to trust that him.	34																						
34	34		301								Watanabe	I wasn't the one who decided to trust him.	1																					
35	35		301								Watanabe	Let's go.	1																					
36	36		301				AniZhuanchangBegin				Watanabe	A blizzard is coming.	1																					
37	37		101							Assets/Product/Texture/Image/BgStory/Bgstory105.png																								
38	38		201							1	500026																							
39	39		301			AniZhuanchangEnd				1	Lee	Punishing Virus density increasing in the area...	1																					
40	40		201							1	1101001																							
