Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory537.jpg																								
2	2		401							1	209																							
3	3		301			DialogEnable	AniZhuanchangBegin					As the sailor explains it, you imagine what must have happened back then.																						
4	4		504							0.7	999																							
5	5		101							Assets/Product/Texture/Image/BgStory/Bgstory210.png																								
6	6		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiFogNew.prefab	2																							
7	7		301			AniZhuanchangEnd						The sailboat travels along the route as expected. It is a cold, humid night. The sea mist gets heavier as it becomes harder to see the looks on people's faces.																						
8	8		301									In the first two days after the ark sets sail, all the passengers on the boat try desperately to fit into the limited space.																						
9	9		301									They escape the evil dragon's attack. The port is on fire and smoking as smog rises into the sky. Together, the people on the boat speculate on the situation. Perhaps the army is here. Perhaps there was an ugly battle. Or, perhaps, it was a one-sided fight where the evil dragon slaughtered all the land creatures.																						
10	10		301									It takes five days after barely escaping death for the people to realize this journey doesn't have a destination. Their boat must sail on and on. They are not prepared for this at all.																						
11	11		301									It never rains but it pours. People need space, food, and clean water to live. And as time passes, these resources will run out, and eventually, people will die.																						
12	12		301									Just like critters that are vulnerable to the coming winter, the people cherish their last remaining supplies and remain vigilant of every subtle movement around them.																						
13	13		201							1	500139																							
14	14		301							1	Sailor	Then, I realized there were children and even infants on the boat.	1																					
15	15		202							1					1																			
16	16		301									It is very clear there is a great price to be paid to keep these kids on the boat.																						
17	17		301									And the survivors are worried and anxious because of this situation.																						
18	18		301									The fact that these children are holding back their tears and trying their best not to cry proves that. But every subtle voice can draw lots of attention. In an environment like this, people's patience is just as limited as their supplies.																						
19	19		201							1	500139																							
20	20		301							1	Sailor	But something else drew even more attention...	1																					
21	21		301									The sailor is careful with his choice of words.																						
22	22		301				AniZhuanchangBegin				Sailor	...There was this traveler.	1																					
23	23		505								Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiFogNew.prefab																							
24	24		101							Assets/Product/Texture/Image/BgStory/Bgstory537.jpg																								
25	25		301			AniZhuanchangEnd					Sailor	On the seventh day...	1																					
26	26		202							1					1																			
27	27		301									Many people start to count how many supplies they have left and chart a route back to the land.																						
28	28		201							1	500139																							
29	29		301							1	Sailor	I patched my wound as quickly as possible. Back then, hiding the wound was more important than treating the wound.	1																					
30	30		301									The sailor pauses for a moment.																						
31	31		301								Sailor	When people were thinking about their own survival, the traveler was doing whatever she could to help others... and tell stories.	1																					
32	32		301								Sailor	She calmed people down and told stories about an evil dragon and a champion to the crying children at night.	1																					
33	33		301								Sailor	A few corn kernels could keep a man alive for three days. And a small piece of meat could keep a man alive for five days.	1																					
34	34		301								Sailor	But what about a story? For how many days could a man live on a story?	1																					
35	35		301								Sailor	Poetry and plays. Yes, those were the words that I racked my brain to finally recall.	1																					
36	36		301								Sailor	Those were the things that only well-fed nobles would think about.	1																					
37	37		301								Sailor	Back then, the nobles only knew to cower in their fortified castle. They had armies of armor-clad soldiers to protect them, which gave them the privilege of thinking about what to eat for dinner.	1																					
38	38		301								Sailor	And what about us?	1																					
39	39		301								Sailor	We are in a desperate situation along with our children.	1																					
40	40		301								Sailor	But...	1																					
41	41		301				AniZhuanchangBegin				Sailor	She decided to tell childish, naive stories about fantasies.	1																					
42	42		202							1					1																			
43	43		101							Assets/Product/Texture/Image/BgStory/BgStory548.jpg																								
44	44		301			AniZhuanchangEnd						Their stomachs ache, their lips chap, and their wounds swell and fester. The people in the room are sensitive to every subtle movement around them as if vulnerable critters living in a forest, paying close attention to their surroundings and fearing a predator might be lurking in the shadow.																						
45	45		301									People pay attention to the cracks in the door and the coughs at night. They are startled by every sudden whimper and occasional cry. Then, there is also the clear voice whispering fantasy stories.																						
46	46		301									The law of the jungle doesn't seem to work on this traveler. Her seemingly magical bedtime stories connect the people who are staying awake at night, including those who are feeling anxious, those who are planning something, and those who dare cry and show their vulnerability.																						
47	47		301									"The sun rises from the horizon as always. The night sky is full of shining stars."																						
48	48		301									The stories work their magic and bring comfort to the crying people. With that, the anxious people no longer have an excuse to take it out on someone else. In a daze, he thinks to himself, perhaps he can spend the night in peace, but he keeps hearing stories.																						
49	49		301									Every word is filled with hope, courage, and victory.																						
50	50		301									But everywhere he goes, he sees defeated young men that aren't excited about their adventure.																						
51	51		301									They are far away from home and drifting at sea without a home to go back to because their home has been burned to the ground.																						
52	52		301									They have never witnessed the great power of magic, nor have they ever used their own strength to fight demons.																						
53	53		301									The evil dragon is destroying village after village and city after city, but where is the champion?																						
54	54		501							Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiZhuanchangBeginHei.prefab	2																							
55	55		101							Assets/Product/Texture/Image/BgStory/BgStory0.png																								
56	56		301				AniZhuanchangBegin					Liar.																						
57	57		101							Assets/Product/Texture/Image/BgStory/BgStory550.jpg																								
58	58		301			AniZhuanchangEnd						His thought drifts on that idea.																						
59	59		301									"Days go by and seasons change. The dragon is dead, and the land has come back to life. People can now live in peace."																						
60	60		501							Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiZhuanchangBeginHei.prefab	2																							
61	61		101							Assets/Product/Texture/Image/BgStory/BgStory0.png																								
62	62		301				AniZhuanchangBegin					Liar.																						
63	63		101							Assets/Product/Texture/Image/BgStory/Bgstory210.png																								
