Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory57.jpg																								
2	2		401							1	5																							
3	3		201							1	500038																							
4	4		301			DialogEnable				1	Nanami	Today, Nanami is freshly eighteen! Nanami's an adult now.	1																					
5	5		301								Nanami	Well then, what should I record?	1																					
6	6		301								Nanami	Aha, right! When we're eighteen, we can match with others with the "Gestalt" system and find more friends.	1																					
7	7		301								Nanami	Nanami's mommy and daddy matched through the system and got together as well! It's an amazing piece of technology!	1																					
8	8		301								Nanami	If it's possible though, Nanami would kinda wish that the person she's matched with is... black-haired... Will they be a boy?	1																					
9	9		301								Nanami	Black hair looks really nice... But, even if they don't have black hair... it's okay.	1																					
10	10		301								Nanami	Maybe the system will find Nanami's "perfect match," just like it did for Mommy and Daddy.	1																					
11	11		301		1		AniZhuanchangBegin				Nanami	Nanami will be happily ever after. Just like Mommy and Daddy...	1																					
