Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory285.png																								
2	2		401							1	201																							
3	3		201							1	1031001		-600																					
4	4		201							2	500026		600																					
5	5		201							3	500166																							
6	6		301			DialogEnable				1		You arrive at another fork...																						
7	7		301								Liv	It's your call again, Commandant.	1																					
8	8		301								Liv	Where did the young boy go?	1																					
9	9		302								Should we just check out both of them?	10																						
10	10		301								Lucia	I'm afraid we don't have the luxury of time for that.	3																					
11	11		302								Lee, what's your thought?	12	Lucia, it's up to you!	13	Liv, any thought?	14																		
12	12	15	301				DialogDisable				Lee	I don't have enough clues to say much. They look the same.	2																					
13	13	15	301				DialogDisable				Lucia	There are a lot of enemies on the right. We might be able to walk away with quite some clues.	3																					
14	14		301				DialogDisable				Liv	I think we should go left. It feels more peaceful.	1																					
15	15		305							16	19																							
16	16		301			DialogEnable					Liv	Seems like the boy and Roland both went left, but...	1																					
17	17		302								What is it?	18																						
18	18		301		1		AniZhuanchangBegin				Liv	I see the projection of a female scavenger there, and I don't know why it's bothering me so much...	1																					
19	19		202		1		AniZhuanchangBegin			1	2	3			1																			
