Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory72.jpg																								
2	2		401							1	202																							
3	3		201							1	1041001		-400																					
4	4		401							2	1515																							
5	5		301			DialogEnable				1	Nanami	Nat... Nanami can see Nat and her servants...	1																					
6	6		201							2	1111001		400																					
7	7		301							1	Karenina	Nat?	2																					
8	8		301								Nanami	Nat, Queen of Gold. She claims to be the creator of the Golden Vortex.	1																					
9	9		202							1					1																			
10	10		204							2	5																							
11	11		301							1	Karenina	Creator my butt. If this piece of shit is behind those experiments, then she is worse than the Corrupted.	2																					
12	12		301								Karenina	...All the terrible things she's done.	2																					
13	13		202							2					1																			
14	14		201							1	1041001		-400																					
15	15		301							1	Nanami	Nanami saw it, the laboratory you found, Karenina...	1																					
16	16		202							1					1																			
17	17		201							2	1111001		400																					
18	18		301							1	Karenina	...What?!	2																					
19	19		202							2					1																			
20	20		201							1	1041001		-400																					
21	21		301							1	Nanami	You, me, every invader... Nat sees us all. When Nanami hacked into her network, I synced with her "vision."	1																					
22	22		201							2	1081001	4	400																					
23	23		301							1	Kamui	How about Roland? Did you see him?	2																					
24	24		202							2					1																			
25	25		301							1	Nanami	Nat could see everyone but Roland... But Nanami also found the Gray Ravens and Commandant taken by Nat! Nanami wants to save Commandant!	1																					
26	26		201							2	1111001	5	400																					
27	27		301							1	Karenina	What the hell, Gray Raven?!	2																					
28	28		204							2																								
29	29		301								Karenina	If their commandant has been taken, we'll have to rethink our whole operation... But our comms is not working, and Babylonia doesn't know yet...	2																					
30	30		201							2	1081001		400																					
31	31		301							1	Kamui	Forget Roland! Saving Gray Raven is our priority! Rescuing Commandant is more important than everything else!	2																					
32	32		301								Kamui	We have a blueprint now! Nanami, can you find out where Nat is?	2																					
33	33		202							2					1																			
34	34		204							1	2																							
35	35		301		1		AniZhuanchangBegin			1	Nanami	Leave it to me!	1																					
