Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory459.jpg																								
2	2		401							1	208																							
3	3		201							1	500175																							
4	4		301			DialogEnable				1		Camu quickly opens the box you handed him. Inside is a necklace with an abstract, metallic bird-shaped pendant.																						
5	5		301									While you explain what the pendant represents, you also tell Camu the stories of the Double Seventh Festival.																						
6	6		301								Camu	Do you enjoy this kind of convoluted plot?	1																					
7	7		301								Camu	I wouldn't be able to wait a whole year if I wanted to see someone. He better shows up before me immediately.	1																					
8	8		301								Camu	...What's that expression?	1																					
9	9		302								I just suddenly realized that we haven't seen each other for a while.	10																						
10	10		301				DialogDisable				Camu	I came to see you twice, but you were busy, so I left.	1																					
11	11		302								?!	12																						
12	12		302								I feel like I should apologize...	13																						
13	13		301			DialogEnable					Camu	Huh? Cough—don't misinterpret my words! We can see each other whenever we want.	1																					
14	14		204							1	1																							
15	15		301								Camu	Now that you're free, I'll bring you to the restaurant I wanted to take you last time.	1																					
16	16		301		1		AniZhuanchangBegin				Camu	I believe the place is in... that direction. Stop daydreaming! Let's go!	1																					
