Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101				AniZhuanchangEnd			Assets/Product/Texture/Image/BgStory/Bgstory459.jpg																								
2	3		401							1	208																							
3	4		201							1	500128	1																						
4	5		301							1	Bianca	If you insist, Commandant.	1																					
5	6		301									Bianca opens the box to find a metallic bookmark with the magpie bridge carved on it. The execution is not perfect, but the design is properly intricate.																						
6	7		301								Bianca	This is...	1																					
7	8		302								It's the magpie bridge that the cowherd and the weaver girl used to cross the Milky Way.	9																						
8	9		204							1																								
9	10		301								Bianca	What do you think about that story, Commandant? The lovers did not attempt to break their curse even if it meant they could only meet once a year... Wasn't that a little bit cowardly?	1																					
10	11		302								I suppose they each had things they couldn't leave behind.	12																						
11	12		302								Their children, or their duty as a deity, perhaps.	13																						
12	13		302								Therefore, they had to show restraint even if they missed each other very much.	14																						
13	14		301									Bianca is still looking at the magpie bridge with the stars behind her. You wonder if you are imagining things, but you seem to find her eyes a little brighter.																						
14	15		204							1	1																							
15	16		301								Bianca	And I thought I was weak to think like that. I didn't know you felt the same way, Commandant.	1																					
16	17		301		1		AniZhuanchangBegin				Bianca	You have once again given me the strength to perform my duty. May I prepare a surprise for you at the same time next year as a thank-you?	1																					
