Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	106		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory77.jpg																								
2	107		401							1	111																							
3	108		301			DialogEnable						After Vera massacres heaps of Corrupted, another horde surrounds them.	1																					
4	109		201							1	500013																							
5	110		401							2	1508																							
6	111		301								Corrupted	—!	1																					
7	112		201							1	500006																							
8	113		301								Familiar Construct	Uh...	1																					
9	114		202							1					1																			
10	115		301									The familiar Construct in front of her is moving sluggishly, his mechanical insides laid bare in plain sight, with vital fluid seeping into the sand. One arm is broken, causing his attacks to look like comedic flails.	1																					
11	116		201							1	500183																							
12	117		301								Vera	Just one... If I could save just this one...	1																					
13	118		202							1					1																			
14	119		301									In a flash, Vera slashes through the horde of Corrupted moving toward her and rushes to the familiar construct, supporting his sagging form.	1																					
15	120		301									Being a support-type Construct after all, Vera can feel her combat computation modules reaching their max capacity.	1																					
16	121		201							1	500183		-400																					
17	122		201							2	500006		400																					
18	123		301								Vera	Hey, Average Joe. You're an Attacker-type, right?	1																					
19	124		301								Familiar Construct	Yeah... No need to rub it in, I'm an Attacker-type, but you fight better than—	2																					
20	125		202							1	2				1																			
21	1456		301									His speech is interrupted by a brief, metallic screech. Vera has yanked off one of her arms and is hurriedly attaching it to the Construct in the place of his broken limb via nano-reinforcement.																						
22	126		201							1	500195		-400																					
23	127		201							2	500006		400																					
24	1789		301							1	Familiar Construct	You...	2																					
25	128		301								Vera	I'm reaching the limits of my battle capabilities. I'm a Support-type by design, after all. You can still fight if you've got your structure intact, right?	1																					
26	129		301								Vera	...If just one person survives... I'll no longer have to hear the nickname "Death".	1																					
27	130		301								Vera	Use my arm to get past the defense and leave! Leave like you had planned to in the beginning!	1																					
28	131		301								Vera	Stop leaving me with pain. It hurts deeper than the pain in my receptors right now...	1																					
29	132		301								Familiar Construct	But well... I guess being able to feel pain is what proves that we're still alive.	2																					
