Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory16.jpg																								
2	2		401							1	201																							
3	3		301									It has been a long time since Alpha forced in a connection.																						
4	4		201							1	500004																							
5	5		301							1	Asimov	Through the quantitative control of the Punishing Virus in your body, we can basically determine...	1																					
6	6		301								Asimov	That person uses a means of signal transmission that carries out signal relay through the Punishing Virus.	1																					
7	7		301								Asimov	I don't know how they managed to emulate Gray Raven's Inver-Device signal to reverse-interfere with your Mind Beacon…	1																					
8	8		301								Asimov	But at least, we've managed to filter out and cut off most of those signals.	1																					
9	9		302								Then...	10																						
10	10		301								Asimov	In short, you're out of prison.	1																					
11	11		201							1	1021001	1																						
12	12		301							1	Lucia	Commandant!	1																					
13	13		301								Lucia	I heard that you're finally unbound from that signal.	1																					
14	14		302								Yes.	15																						
15	15		301								Lucia	Great, let us go back to the front then.	1																					
16	16		202							1					1																			
17	17		301									Finally able to bathe in the blue skies and sunshine with Lucia again... Yet suddenly, something oddly familiar buzzes...																						
18	18		302								Cut communication.	19	Accept communication.	20																				
19	19		301		1		AniZhuanchangBegin				???	...																						
20	20		301								???	You... are my...																						
21	21		301								???	See you... after...																						
22	22		301		1		AniZhuanchangBegin				???	...Will...																						
