Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory49.jpg																								
2	2		401							1	211																							
3	3		301			DialogEnable						The battle quickly finished. Peace returns to the church.																						
4	4		301									Toby is struggling to get on his feet. "Blood" keeps coming out of his "wounds", but he is still smiling.																						
5	5		201							1	500024	17																						
6	6		301							1	Bianca	What's with your body...	1																					
7	7		201							1	500141																							
8	8		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryGanRanNew.prefab		1																						
9	9		301							1	Toby	Something different is happening to me. If only I could die easily like others...	1																					
10	10		301								Toby	Please, when I am still myself...	1																					
11	11		301								Toby	Sorry to trouble you... Miss Bianca...	1																					
12	12		505								Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryGanRanNew.prefab		1																					
13	13		201							1	500024	17																						
14	14		301							1	Bianca	Don't apologize. It's my bad... I couldn't save you...	1																					
15	15		201							1	500141																							
16	16		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryGanRanNew.prefab		1																						
17	17		301							1	Toby	No... You did. Maybe you have also saved others...	1																					
18	18		301								Toby	Without you, I could have...hurt someone...	1																					
19	19		505								Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryGanRanNew.prefab		1																					
20	20		201							1	500024	17																						
21	21		301							1	Bianca	Sorry...	1																					
22	22		201							1	500141																							
23	23		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryGanRanNew.prefab		1																						
24	24		301							1	Toby	I'm glad that I met you in the end...	1																					
25	25		505								Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryGanRanNew.prefab		1																					
26	26		301								Toby	...I feel relieved.	1																					
27	27		202							1					1																			
28	28		301									After finishing the last line, Toby's legs can no longer hold him up.																						
29	29		301									Toby falls into his own blood and calmly closes his eyes under the moon.																						
30	30		301									A lily flower slips out of his arms and falls to the ground, soaked in the red liquid.																						
31	31		201							1	500024	17																						
32	32		301							1	Bianca	...Huh.	1																					
33	33		202							1					1																			
34	34		301									Toby's last words still linger in her mind, but his cold body reminds her of reality.																						
35	35		201							1	500024	17																						
36	36		301							1	Bianca	Why... Why do you all trust me so much? Father, and you...	1																					
37	37		301								Bianca	You talked about redemption and relief. But you are all dead!	1																					
38	38		301								Bianca	How can this be redemption...	1																					
39	39		202							1					1																			
40	40		301								???	Aah!																						
41	41		301									Bianca's thoughts are interrupted by the sudden screaming. She looks over and sees an unexpected guest at the front door.																						
42	42		201							1	500133																							
43	43		301				AniZhuanchangBegin			1	Sister A	D... Don't come over here!	1																					
44	44		202							1					1																			
45	45		101							Assets/Product/Texture/Image/BgCg/Cgqz1301.jpg																								
46	46		301		1	AniZhuanchangEnd	AniZhuanchangBegin					The terrified Sister rushes out, leaving no chance for Bianca to get close. Soon, many voices can be heard from all directions...																						
