Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory260.png																								
2	2		401							1	201																							
3	3		201							1	1031001		-600																					
4	4		201							2	500026		600																					
5	5		201							3	500166																							
6	6		301			DialogEnable				1	Liv	We're at the end of the channel. The bridge... is up ahead.	1																					
7	7		301								Lee	I bet this is what screwed up the security lock.	2																					
8	8		301								System Notice	"Security Line Code E-02-00＊（＆Ｔ＿（Ｈ＿（ＰＩＵＧ436, Security Lock L３……３……３……(HN()PT_(^T VVO（＆＊Ｂ＊＆＾ＲＦ＊） BI*TY}_{""&^ "																						
9	9		301									In addition to the bizarre codes, the security lock is also showing traces of multiple bridging.																						
10	10		301								Liv	But the entry module still seems usable...	1																					
11	11		301								Lee	We've got two choices here, then...	2																					
12	12		301								Lee	It's up to you now, Commandant.	2																					
13	13		302				DialogDisable				(Nod)	14																						
14	14		305							15	19																							
15	15		301			DialogEnable					Lee	The path is clear now!	2																					
16	16		301								Lucia	Guys, let's go!	3																					
17	17		301								Liv	...The bridge is over there!	1																					
18	18		302		1		AniZhuanchangBegin				Let's all get ready.	19																						
19	19		202		1		AniZhuanchangBegin			1	2	3			1																			
