Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory226.png																								
2	2		401							1	202																							
3	3		201							1	500026					1																		
4	4		301							1	Lee	The bionics in this area... are much more violent than the others.	1																					
5	5		201							1	1031001					1																		
6	6		301							1	Liv	We're closing in on Amberia's position. Looks like the bionics have become more violent due to the data fragments.	1																					
7	7		301								Liv	This feeling is... hatred.	1																					
8	8		301								Liv	Watch out! New embodiments have formed.	1																					
9	9		201							1	500026					1																		
10	10		301							1	Lee	Seems like they don't want us getting any closer to the core.	1																					
11	11		301								Lee	Sorry... But we gotta put an end to this nightmare.	1																					
12	12		302								Prepare to engage!	13																						
13	13		201							1	500166					1																		
14	14		301							1	Lucia	Gray Ravens, prepare to engage!	1																					
15	15		301		1		AniZhuanchangBegin				Lucia	We'll be sure to wake you up this time, Amberia.	1																					
