Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory14.png																								
2	2		401							1	5																							
3	3		201							1	1011001		-400																					
4	4		201							2	1081001	2	400																					
5	5		301							1	Kamui	Hah, here I am!	2																					
6	6		204							2	1																							
7	7		301								Lee	What's this guy doing here?	1																					
8	8		301								Kamui	I heard you're having fun in combat. Of course I wanna be a part of it!	2																					
9	9		301								Lee	Fun?	1																					
10	10		301								Kamui	Boys and girls went on an adventurous journey in search of the lost history...	2																					
11	11		302								Never thought that Kamui is actually...	12	Well... said?	12																				
12	12		204							2	2																							
13	13		301								Kamui	Adventure and vigor! A song of boys and girls! Isn't this a qualified role-playing game?	2																					
14	14		204							1	10																							
15	15		301								Lee	...He's just a game fanatic.	1																					
16	16		201							1	1031001		-400																					
17	17		301							1	Liv	Commandant, is this... how our battle seems?	1																					
18	18		302								Yeah.	19	Not exactly...	19																				
19	19		201							1	1011001		-400																					
20	20		201							2	1081001	1	400																					
21	21		301							1	Lee	The way I see it, the whole story about the Moe Army is suspicious. Doesn't sound like a proper hero story at all.	1																					
22	22		301								Kamui	But they fought hard and won, isn't that enough? It's pretty awesome!	2																					
23	23		301								Kamui	Take me with you!	2																					
24	24		204							2	2																							
25	25		301								Kamui	The Corrupted and all that, easy peasy!	2																					
26	26		301								Lee	Don't blame us if you get disappointed after tagging along. Besides, given your poor power, I guess it won't be any different whether you join us or not.	1																					
27	27		204							2																								
28	28		301								Kamui	But sure I'm better than Lee, right?	2																					
29	29		301								Lee	Are you trying to get shot?	1																					
30	30		204							2	2																							
31	31		301								Kamui	Yeah! Try me!	2																					
32	32		202							1	2				1																			
33	33		201							1	1021001	4																						
34	34		301							1	Lucia	Lee, Kamui, fights are not allowed in the team.	1																					
35	35		204							1																								
36	36		301								Lucia	Kamui, I'm here to confirm that are you sure to join the Gray Raven and carry out the mission with us?	1																					
37	37		203							1	0.25	-400																						
38	38		201							2	1081001	1	400																					
39	39		301							1	Kamui	Of course! Let me be a part of it!	2																					
40	40		301								Lucia	Commandant, what do you say?	1																					
41	41		302								Let him in.	42	I've got no other choice.	42																				
42	42		202							1					1																			
43	43		203							2	0.25																							
44	44		204							2	2																							
45	45		301		1		AniZhuanchangBegin				Kamui	Great!	2																					
