Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory160.png																								
2	2		401							1	208																							
3	3		302								The Corrupted along the exit route have been wiped out.	4																						
4	4		301								Mayor	Great... that should buy us a few more days.																						
5	5		301								Mayor	Maybe we can hold out until the expedition gets back...																						
6	6		302								Expedition?	7																						
7	7		301								Mayor	As you can see, our Central Purification Filter had a malfunction.																						
8	8		301								Mayor	Its power is dwindling at a rate of 4% per day.																						
9	9		301								Mayor	And starting today, it can no longer cover the areas outside the city walls.																						
10	10		301								Mayor	At this rate, Wuming city will lose its protection in two weeks' time.																						
11	11		302								Can't it be fixed?	12																						
12	12		301								Mayor	It can be...																						
13	13		301								Mayor	It's just that the parts warehouse is located in the old city district, which was originally within the range of the Central Purification Filter.																						
14	14		301								Mayor	But now that area is crawling with danger.																						
15	15		301								Mayor	And so far we haven't been able to get in touch with the expedition we sent out...																						
16	16		302								In that case...	17																						
17	17		302								We'll go looking for them.	18																						
18	18		301								Mayor	Really?!																						
19	19		302								We're here to help you...	20																						
20	20		302								Under President Hassen's orders.	21																						
21	21		301		1		AniZhuanchangBegin				Mayor	Okay! I'll... wait for your good news.																						
