Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory105.png																								
2	2		401							1	5																							
3	3		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStorySnowNew.prefab	2																							
4	4		201							1	1011001		-400																					
5	5		201							2	1021001		400																					
6	6		301			DialogEnable				1	Lee	Whoa, whoa, whoa... Wait a second. This was your idea, Lucia?	1																					
7	7		204							2	6																							
8	8		301								Lucia	I...	2																					
9	9		204							2																								
10	10		301								Lee	Sigh... This is turning into a disaster.	1																					
11	11		204							1	10																							
12	12		301								Lee	I regret having her help...	1																					
13	13		204							1																								
14	14		201							2	1041001	1	400																					
15	15		301							1	Nanami	TA-DA! Whatcha think? Here's my one-of-kind, super-duper, most prettiest Christmas tree in the whole wide world. Who'd say no to this?	2																					
16	16		301								Nanami	Scoot over, you two! Give my Super Christmas Tree some time in the limelight.	2																					
17	17		204							1	10																							
18	18		301								Lee	Sigh...	1																					
19	19		202							1	2				1																			
20	20		201							1	500103																							
21	21		301							1		A Christmas tree decorated with all sorts of parts and equipment appears before them.	1																					
22	22		301								Lucia	Watanabe's belt... You ran off to the Forsaken Camp, then came right back?	1																					
23	23		301								Lee	Bianca's hat... You didn't steal all of this... Did you?	1																					
24	24		301								Nanami	Nope, nope! I just... borrowed them. They've got extras just sittin' around. It'd be a shame to just let them go to waste! Look! I also brought one of your jackets, Lee!	1																					
25	25		301								Lucia	And my scarf...	1																					
26	26		301								Lee	And even Kamui's headphones...	1																					
27	27		301								Nanami	Hehe, and I had Karenina's scarf from earlier!	1																					
28	28		301								Nanami	But wait! I got a bunch of the commandant's clothes, too!	1																					
29	29		202							1					1																			
30	30		201							1	1011001		-400																					
31	31		201							2	1021001		400																					
32	32		301							1	Lucia	...	2																					
33	33		204							1	10																							
34	34		301								Lee	Are you really sure this okay? I'm sure the commandant's going to go ballistic after seeing this... um... "Super Christmas Tree"...	1																					
35	35		204							1																								
36	36		301								Lucia	It's not like we have time to find any other ornaments. This is all we got...	2																					
37	37		301								Lee	I guess there's nothing to be afraid of... Right...?	1																					
38	38		301								Lucia	Well, if you think about it from another point of view... She might still be surprised.	2																					
39	39		301								Lucia	It's the thought that counts. As long as Liv is happy, I'm sure the commandant won't mind.	2																					
40	40		301								Lee	You're right. After all, the commandant has always been understanding. I don't think Nanami's "surprise" will disappoint.	1																					
41	41		301								Lucia	Besides, I think the commandant means the most to Liv.	2																					
42	42		204							2	1																							
43	43		301								Lucia	I hope she gets the sentiment.	2																					
44	44		204							2																								
45	45		301								Lee	Considering this is what we've been building up to.	1																					
46	46		201							1	1041001	1	-400																					
47	47		301							1	Nanami	Got that right! That's what I was thinking! You're all the best! So I like that there's a little bit of all of us hanging on the tree!	1																					
48	48		301								Nanami	I made this tree hoping Liv likes it, so there's no way she won't!	1																					
49	49		201							1	1011001		-400																					
50	50		301							1	Lee	It's about time. Let's go.	1																					
51	51		204							2	1																							
52	52		301				AniZhuanchangBegin				Lucia	(Nods)	2																					
53	53		401							2	1514																							
54	54		202							1	2				1																			
