Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/Bgstory102.png																								
2	2		401							1	208																							
3	3		201							1	1011001																							
4	4		301			DialogEnable				1	Lee	Alright. Commandant, Liv, get into position.	1																					
5	5		401							2	1516																							
6	6		301					500			Lee	3, 2, 1—	1																					
7	7		202				RImgBg1Shake			1					1																			
8	8		301									(Crash!)																						
9	9		201							1	1041001																							
10	10		301							1	Nanami	OUCH—!	1																					
11	11		203							1	0.25	400																						
12	12		201							2	1111001		-400																					
13	13		301							1	Nanami	What's the big idea! Who ran into me! I'm gonna saw you in half!	1																					
14	14		301								Karenina	Am I... Am I too late?! For... For the...	2																					
15	15		201							1	1021001		400																					
16	16		301							1	Lucia	Karenina...?	1																					
17	17		301								Karenina	Picture...! Did I make it in time?!	2																					
18	18		201							1	1011001	10	400																					
19	19		301							1	Lee	You made it just in time. Had you not run into Nanami and made her take out her chainsaw, we would've already taken the group photo...	1																					
20	20		204							1																								
21	21		301								Karenina	Phew!	2																					
22	22		301								Lee	What are you doing...?	1																					
23	23		301								Karenina	...Huh? Isn't it a group photo? Are you gonna make me do all this hard work for nothing?!	2																					
24	24		201							1	1021001		400																					
25	25		301							1	Lucia	Wait... Nanami—Huh? What are you doing?	1																					
26	26		201							1	1041001	1	400																					
27	27		301							1	Nanami	Tehe! I wanna picture, too!	1																					
28	28		201							1	1021001		400																					
29	29		301							1	Lucia	...	1																					
30	30		201							1	1011001	10	400																					
31	31		301							1	Lee	Well... I guess there's no turning back now...	1																					
32	32		302								This works too.	33	Let's all take a photo together.	33																				
33	33		201							1	1021001		400																					
34	34		301							1	Lucia	...	1																					
35	35		201							1	1011001		400																					
36	36		301				AniZhuanchangBegin			1	Lee	I guess there's no other choice, but the cabin's too crowded. Let's take the photo outside. It's finally snowing.	1																					
37	37		101							Assets/Product/Texture/Image/BgStory/Bgstory105.png																								
38	38		204							2	5																							
39	39		301			AniZhuanchangEnd				1	Karenina	Hey! Quit pushing me!	2																					
40	40		301							1	Lee	Sorry...!	1																					
41	41		201							1	1041001		-400																					
42	42		201							2	1031001		400																					
43	43		301							1	Liv	Put your chainsaw away, Nanami. You'll hurt the commandant...	2																					
44	44		301								Nanami	Scooch over, Liv. You're in the way! I won't be in the photo!	1																					
45	45		201							2	1011001		400																					
46	46		301							1	Lee	Everyone ready?	2																					
47	47		202							1	2				1																			
48	48		201							1	1021001		-400																					
49	49		201							2	1031001		400																					
50	50		301							1	Liv	Wait! What about Lucia?	2																					
51	51		301								Lucia	...	1																					
52	52		301								Lucia	Okay, I'll...	1																					
53	53		202							1	2				1																			
54	54		301									...																						
55	55		201							1	1021001		-400																					
56	56		201							2	1011001		400																					
57	57		301							1	Lee	Get ready, everyone! 3, 2, 1—	2																					
58	58		301								Lucia	Wait! I heard a noise coming from the chimney.	1																					
59	59		301								Lucia	Wait...	1																					
60	60		202							1	2				1																			
61	61		201							1	1031001	6																						
62	62		301				AniZhuanchangBegin			1	Liv	Everyone, you're the best!	1																					
63	63		202							1					1																			
64	64		101							Assets/Product/Texture/Image/BgCg/Cgsd001.jpg																								
65	65		301			AniZhuanchangEnd					Nanami	Hehehe! Livy! Liv!																						
66	66		301								Liv	Sigh... Careful, Nanami. You're going to fall...																						
67	67		301								Lee	Well... Looks there were too many people. The commandant got pushed out of frame...																						
68	68		301								Lucia	Want to take another?																						
69	69		301								Liv	Let's take another one... After all, a precious occasion like this is hard to come by!																						
70	70		301								Karenina	It's just a silly group photo. Who cares if the commandant's in it? I know I don't...! But if you insist...																						
71	71		301								Nanami	(Sobs) You guys made me look hideous! I wanna take another one!																						
72	72		302								You pushed me completely...	73	I demand a reshoot...!	73																				
73	73		301								Lucia	Oh, no. There's no more film left in the camera. That was the last one...																						
74	74		301								Lucia	How about we give it to the commandant as a gift from everyone!																						
75	75		301								Liv	Good idea, Lucia. It's too bad, but I'm really happy with how everyone's work paid off.																						
76	76		301								Liv	The snowy sky, the howling wind, the dazzling fireworks—I couldn't have asked for a better Christmas this year.																						
77	77		301								Liv	Thank you so much for today, everyone! I'm super, super happy!																						
78	78		301								Lucia	Wait, Liv. There's something even more important.																						
79	79		301								Liv	Huh? Something even more important?																						
80	80		301								Lee	Lucia's right. Since the group photo turned out to be a gift from everyone to the commandant, you still need to give a gift.																						
81	81		301								Liv	Oh, you're right...																						
82	82		301								Nanami	I know! I know! Liv has been secretly researching M.I.—																						
83	83		301								Liv	Nanami!! My gift to the commandant is—																						
84	84		301								Liv	—Isn't ready yet!																						
85	85		301								Liv	This is my first Christmas gift to the commandant. I need to make sure it's perfect. I hope you'll like it.																						
86	86		302				AniZhuanchangBegin				I look forward to it.	87																						
87	87		101							Assets/Product/Texture/Image/BgStory/BgStory0.png																								
88	88		201							1	1021001	1																						
89	89		301			AniZhuanchangEnd				1	Lucia	Alright then. Looks like Operation Christmas is finally complete.	1																					
90	90		301								Lucia	I'd say it when perfectly—aside from a few bumps along the way.	1																					
91	91		201							1	1111001	5	1																					
92	92		301		1		AniZhuanchangBegin			1	Karenina	...Well, for me... All I got to do was spend Christmas with Corrupted outside in the freezing wind...! I don't want another Christmas like this ever again!	1																					
