Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	1		101			AniZhuanchangEnd				Assets/Product/Texture/Image/BgStory/BgStory28.jpg																								
2	100		401							1	201																							
3	2		501							Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStorySandNew.prefab	2																							
4	3		301			DialogEnable						The biting wind showers the Gray Ravens, bringing with it whirling sand and wearing down the soft synth-skin of the Constructs.																						
5	4		201							1	1011001		-400																					
6	5		301							1	Lee	Let's wait here until the sandstorm ends.	1																					
7	6		201							2	1031001	14	400																					
8	7		301							1	Liv	Commandant, our bodies can filter out sand grains, so don't worry... cough...	2																					
9	8		204							2																								
10	9		301								Lee	Liv, don't push yourself... At least we have some good news. It's not sand but steel plates now beneath our feet.	1																					
11	10		204							1	10																							
12	11		301								Lee	Tch, my jacket's ruined.	1																					
13	12		202							2					1																			
14	13		204							1																								
15	14		201							2	1081001	1	400																					
16	15		301							1	Kamui	Haha, you seem shocked! Is that your mortal weakness? Your jacket?	2																					
17	16		301								Lee	You should consider running a soma-cleaning scan on your brain.	1																					
18	17		204							2																								
19	18		301								Kamui	Of course I did, soma-cleaning scans do the entire body!	2																					
20	19		301								Lee	Regrettable. Then it's not because of sand in your brain, but a natural issue.	1																					
21	20		201							2	1031001	7	400																					
22	21		301							1	Liv	Wait, everyone! An unknown signal suddenly appeared!	2																					
23	22		202							1	2				1																			
24	23		301								???	It took some finesse, but...																						
25	24		301								???	This is your final destination, tools of Babylonia...																						
26	25		201							1	1021001																							
27	26		301							1	Lucia	Not a Corrupted?	1																					
28	27		201							1	1031001																							
29	28		301							1	Liv	The sandstorm is disrupting our visual signals, I suggest switching to thermographic sensors for now.	1																					
30	29		202							1					1																			
31	30		301								???	Such advanced Constructs, yet still affected by the winds and the sand?																						
32	31		301								???	How laughable.																						
33	32		201							1	1021001																							
34	33		301							1	Lucia	The signal ahead has disappeared!	1																					
35	34		202							1					1																			
36	35		201							1	1031001		400																					
37	36		201							2	1011001		-400																					
38	37		301							1	Liv	I cannot detect it as well. This method feels oddly familiar...	1																					
39	38		301								Lee	Kamui, Liv, protect the commandant. Lucia, let us scout ahead in the sandstorm.	2																					
40	39		202							1	2				1																			
41	40		201							1	1021001																							
42	41		301		1		AniZhuanchangBegin			1	Lucia	I'm counting on you to cover me.	1																					
