Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params[1]	Params[2]	Params[3]	Params[4]	Params[5]	Params[6]	Params[7]	Params[8]	Params[9]	Params[10]	Params[11]	Params[12]	Params[13]	Params[14]	Params[15]	Params[16]	Params[17]	Params[18]	Params[19]	Params[20]	Params[21]	Params[22]	Params[23]	Params[24]	Params[25]
1	201		504			AniZhuanchangEnd				1																								
2	200		401							1	22																							
3	301		304							System booting up...	000000ff	1	Assets/Product/Texture/Image/BgStory/BgStory00.png		1	2																		
4	302		301			DialogEnable						...																						
5	400		304							Pairing successful	000000ff	1	Assets/Product/Texture/Image/BgStory/BgStory00.png		1																			
6	300		502							DialogDisable																								
7	401		304							Frame status: Stable	000000ff	1	Assets/Product/Texture/Image/BgStory/BgStory00.png		1																			
8	402		304				AniZhuanchangBegin			Verifying Memory Data...	000000ff	1	Assets/Product/Texture/Image/BgStory/BgStory00.png		1			1																
9	101		101							Assets/Product/Texture/Image/BgCg/Cg1101_7.jpg																								
10	102		301			AniZhuanchangEnd	AniZhuanchangBegin					Memory 1																						
11	103		101							Assets/Product/Texture/Image/BgCg/Cg109_2.jpg																								
12	104		301			AniZhuanchangEnd	AniZhuanchangBegin					Memory 2																						
13	105		101							Assets/Product/Texture/Image/BgCg/Cgsd001.jpg																								
14	106		301			AniZhuanchangEnd	AniZhuanchangBegin					Memory 3																						
15	107		101							Assets/Product/Texture/Image/BgCg/Cg416_1.jpg																								
16	108		301			AniZhuanchangEnd	AniZhuanchangBegin					Memory 4																						
17	109		101							Assets/Product/Texture/Image/BgCg/Cg516_1.jpg																								
18	110		301			AniZhuanchangEnd	AniZhuanchangBegin					Memory 5																						
19	111		101							Assets/Product/Texture/Image/BgCg/Cg1201_4.jpg																								
20	112		301			AniZhuanchangEnd	AniZhuanchangBegin					Memory 6																						
21	113		304			AniZhuanchangEnd				Memory Data verification complete.	000000ff	1	Assets/Product/Texture/Image/BgStory/BgStory00.png		1																			
22	403		304							Preparing to initialize...	000000ff	1	Assets/Product/Texture/Image/BgStory/BgStory00.png		1	4																		
23	404		304		1		AniZhuanchangBegin			Begin loading	000000ff	1	Assets/Product/Texture/Image/BgStory/BgStory00.png		1			1																
