Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
12060101	锤1-1	1	2.8	7		3.5	0			4			0.2						-1		FxR3PodcAtk11Hit						-1			1																	0							0	3		0.2	0.1		120671	120680								0	HitCase		0						0	1												
12060201	锤2-1	1	5.6	7		3.5	0			4			0.2						-1		FxR3PodcAtk11Hit						-1			1																	0							0	3		0.2	0.1		120672	120680								0	HitCase		0						0	1												
12060301	锤3-1	1	8.4	7		3.5	0			4			0.2						-1		FxR3PodcAtk11Hit						-1			1																	0							0	3		0.2	0.1		120673	120680								0	HitCase		0						0	1												
12060401	剑1-1	2	3.1				0			4			0.1						-1		FxR3PodcAtk21Hit						-1			1																	1							0	3		0.2	0.1		120674									0	HitCase		0						0	1												
12060501	剑2-1	2	3.1				0			4			0.1						-1		FxR3PodcAtk21Hit						-1			1																	1							0	3		0.2	0.1		120675									0	HitCase		0						0	1												
12060601	剑3-1	2	3.1				0			4			0.1						-1		FxR3PodcAtk21Hit						-1			1																	1							0	3		0.2	0.1		120676									0	HitCase		0						0	1												
12060701	爆1-1	2	0.5			0.1	10			4			0.5		1				1						FxR3PodcAtk31Dandao		1		FxR3PodcAtk31Hit	3	-10	0	5	1	0												0	999		1	12060702	1		0	3		0	0											2.6			0						0	1												
12060702	爆1-2	2	0.7				0			4			0.1						-1								-1			1																	2							2	3		0.2	0.1		120677									0	HitCase		0						0	1												
12060801	爆2-1	2	0.5			0.1	10			4			0.5		1				1						FxR3PodcAtk31Dandao		1		FxR3PodcAtk31Hit	3	-10	0	5	1	0												0	999		1	12060802	1		0	3		0	0											2.6			0						0	1												
12060802	爆2-2	2	0.7				0			4			0.1						-1								-1			1																	2							2	3		0.2	0.1		120678									0	HitCase		0						0	1												
12060901	爆3-1	2	0.5			0.1	10			4			0.5		1				1						FxR3PodcAtk31Dandao		1		FxR3PodcAtk31Hit	3	-10	0	5	1	0												0	999		1	12060902	1		0	3		0	0											2.6			0						0	1												
12060902	爆3-2	2	0.7				0			4			0.1						-1								-1			1																	2							2	3		0.2	0.1		120679									0	HitCase		0						0	1												
12061101	射1-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120681									0			0						0	1												
12061201	射2-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120682									0			0						0	1												
12061301	射3-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120683									0			0						0	1												
12061401	射4-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120684									0			0						0	1												
12061501	射5-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120685									0			0						0	1												
12061601	射6-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120686									0			0						0	1												
12061701	射7-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120687									0			0						0	1												
12061801	射8-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120688									0			0						0	1												
12061901	射9-1	1	0.2	0.5		0.5	180			4			1						1		FxR3PodcAtk01Hit				FxR3PodcAtk01Dandao		1			4	0	-10	0	2.2	1												0							0	3		0.2	0.1		120689									0			0						0	1												
