Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
11040103		2	0.3				0			4			10						999						FxR2KamuAtk01Dilie		-1			1																								0																																					
11040204		2	0.3				0			4			10						999						FxR2KamuAtk02Dilie		-1			1																								0																																					
11040303		2	0.3				0			4			10						999						FxR2KamuAtk0301		-1			1																								0																																					
11040304		2	0.3				0			4			10						999						FxR2KamuAtk0302		-1			1																								0																																					
11040403		2	0.3				0			4			10						999						FxR2KamuAtk0401		-1			1																								0																																					
11040404		2	0.3				0			4			10						999						FxR2KamuAtk0402		-1			1																								0																																					
11040502		2	0.3				0			4			1						999						FxR2KamuAtk05		-1			1																								0																																					
11040503		2	0.3				0			4			10						999						FxR2KamuAtk05Dilie		-1			1																								0																																					
11040603		2	0.3				0			4			10						999						FxR2KamuAtk01Dilie		-1			1																								0																																					
11040703		2	0.3				0			4			10						999						FxR2KamuAtk1101		-1			1																								0																																					
11040704		2	0.3				0			4			10						999						FxR2KamuAtk1102		-1			1																								0																																					
11040705		2	0.3				0			4			10						999						FxR2KamuAtk11Dilie		-1			1																								0																																					
11040803		2	0.3				0			4			10						999						FxR2KamuAtk1101		-1			1																								0																																					
11040804		2	0.3				0			4			10						999						FxR2KamuAtk1102		-1			1																								0																																					
11040805		2	0.3				0			4			10						999						FxR2KamuAtk11Dilie		-1			1																								0																																					
11040903		2	0.3				0			4			10						999						FxR2KamuAtk1301		-1			1																								0																																					
11040904		2	0.3				0			4			10						999						FxR2KamuAtk1302		-1			1																								0																																					
11040905		2	0.3				0			4			10						999						FxR2KamuAtk11Dilie		-1			1																								0																																					
11041002		2	0.3				0			4			10						999						FxR2KamuAtk21Bao		-1			1																								0																																					
11041003		2	0.3				0			4			10						999						FxR2KamuAtk21		-1			1																								0																																					
11041102		2	0.3				0			4			10						999						FxR2KamuAtk21Bao		-1			1																								0																																					
11041103		2	0.3				0			4			10						999						FxR2KamuAtk21		-1			1																								0																																					
11041202		2	0.3				0			4			10						999						FxR2KamuAtk21Bao		-1			1																								0																																					
11041203		2	0.3				0			4			10						999						FxR2KamuAtk21		-1			1																								0																																					
11041209		2	0.3				0			4			10						999						FxR2KamuAtk23		-1			1																								0																																					
11041303		2	0.3				0			4			10						999						FxR2KamuAtk3101		-1			1																								0																		1																			
11041304		2	0.3				0			4			10						999						FxR2KamuAtk3102		-1			1																								0																																					
11041403		2	0.3				0			4			10						999						FxR2KamuAtk3101		-1			1																								0																		1																			
11041404		2	0.3				0			4			10						999						FxR2KamuAtk3102		-1			1																								0																																					
11041503		2	0.3				0			4			10						999						FxR2KamuAtk3301		-1			1																								0																		1																			
11041504		2	0.3				0			4			10						999						FxR2KamuAtk3302		-1			1																								0																																					
11041510		2	0.3				0			4			10						999						FxR2KamuAtk33Dilie		-1			1																								0																																					
11041604		2	0.3				0			4			10						999						FxR2KamuAtk3301		-1			1																								0																																					
11041605		2	0.3				0			4			10						999						FxR2KamuAtk3302		-1			1																								0																																					
11041606		2	0.3				0			4			10						999						FxR2KamuAtk33Dilie		-1			1																								0																																					
11041706		2	0.3				0			4			10						999						FxR2KamuAtkQte01		-1			1																								0																																					
11041707		2	0.3				0			4			10						999						FxR2KamuAtkQte05		-1			1																								0																																					
11041708		2	0.3				0			4			10						999						FxR2KamuAtkQte02		-1			1																								0																																					
11041709		2	0.3				0			4			10						999						FxR2KamuAtkQte04		-1			1																								0																		1																			
11041710		2	0.3				0			4			10						999						FxR2KamuAtkQte03		-1			1																								0																																					
11041801		2	0.3				0			4			10						999						FxR2KamuAtkMove1		-1			1																								0																																					
11041901		2	0.3				0			4			10						999						FxR2KamuAtkMove2		-1			1																								0																																					
11042001		2	0.3				0			4			10						999						FxR2KamuAtk51		-1			1																								0																																					
11042002		2	0.3				0			4			10						999						FxR2KamuAtk51Wuqi		-1			1																								0																																					
11043002		2	0.3				0			4			10						999						FxR2KamuP2Atk06		-1			1																								0																																					
11043004		2	0.3				0			4			10						999						FxR2KamuP2Atk06Yinshen		-1			1																								0																																					
11043005		2	0.3				0			4			10						999						FxR2KamuP2Atk06Chuxian		-1			1																								0																																					
11043309		2	0.3				0			4			10						999						FxR2KamuP2Atk11Yinshen		-1			1																								0																																					
11043409		2	0.3				0			4			10						999						FxR2KamuP2Atk11Yinshen		-1			1																								0																																					
11043507		2	0.3				0			4			10						999						FxR2KamuP2Atk21		-1			1																								0																																					
11043607		2	0.3				0			4			10						999						FxR2KamuP2Atk21		-1			1																								0																																					
11043706		2	0.3				0			4			10						999						FxR2KamuP2Atk31Dilie01		-1			1																								0																																					
11043711		2	0.3				0			4			10						999						FxR2KamuP2Atk11Yinshen		-1			1																								0																																					
11043806		2	0.3				0			4			10						999						FxR2KamuP2Atk31Dilie01		-1			1																								0																																					
11043811		2	0.3				0			4			10						999						FxR2KamuP2Atk11Yinshen		-1			1																								0																																					
11043906		2	0.3				0			4			10						999						FxR2KamuP2Atk31Dilie01		-1			1																								0																																					
11043911		2	0.3				0			4			10						999						FxR2KamuP2Atk11Yinshen		-1			1																								0																																					
11044006		2	0.3				0			4			10						999						FxR2KamuAtkQte01		-1			1																								0																																					
11044007		2	0.3				0			4			10						999						FxR2KamuAtkQte05		-1			1																								0																																					
11044008		2	0.3				0			4			10						999						FxR2KamuAtkQte02		-1			1																								0																																					
11044009		2	0.3				0			4			10						999						FxR2KamuAtkQte04		-1			1																								0																		1																			
11044010		2	0.3				0			4			10						999						FxR2KamuAtkQte03		-1			1																								0																																					
11044101		2	0.3				0			4			10						999						FxR2KamuP2AtkMove1		-1			1																								0																																					
11044201		2	0.3				0			4			10						999						FxR2KamuP2AtkMove2		-1			1																								0																																					
11044304		2	0.3				0			4			1						999						FxR2KamuP2Atk5101		-1			1																								0																																					
