Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
13050103	普攻1-物伤	3	3	300		1	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130501031	130501	139538				139538				0	HitCase		1						0	1												130501032
13050104	普攻1-冰伤	3	3	300		1	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130501041	139562	139538				139538				0	HitCase		1						0	1												130501042
13050204	普攻2-物伤	2	3.5			1	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130502041	130502									0	HitCase		0						0	1												
13050205	普攻2-冰伤	2	3.5			1	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130502051	139563									0	HitCase		0						0	1												
13050206	普攻2-物伤	2	3.5			1	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130502061	130502									0	HitCase		0						0	1												
13050207	普攻2-冰伤	2	3.5			1	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130502071	139563									0	HitCase		0						0	1												
13050302	普攻3-吸附	1	4	6		3	0			4			0.2						-1	1			0.05				-1			1																	0							0	3		0.3	0.2		130534									0	HitCase		1						0	1												
13050305	普攻3-拉人对怪顿帧	1	4	6		3	0			4			0.05						-1								-1			1																	0							0	3		0.3	0.2		130535									0	HitCase		1						0	1												
13050309	普攻3-物伤	1	4	6		3	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130503091	130503									0	HitCase		1						0	1												130503092
13050310	普攻3-冰伤	1	4	6		3	0			4			0.1						-1		FxR2HakamaAtk0301Hit						-1			1																	0							0	3		0.2	0.1	130503101	139564									0	HitCase		1						0	1												130503102
13050408	普攻4-起跳特效	2	0.3				0			4			2						-1						FxR2HakamaAtk0402		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
13050412	普攻4-物伤	1	3	4.5		2.25	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130504121	130504									0	HitCase		1						0	1												
13050413	普攻4-冰伤	1	3	4.5		2.25	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3		0.2	0.1	130504131	139565									0	HitCase		1						0	1												
13050508	普攻5-物伤	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3	1	0.2	0.1	130505081	130505	139535				139534				0	HitCase		1						0	1												
13050509	普攻5-冰伤	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk0101Hit						-1			1																	0							0	3	1	0.2	0.1	130505091	139566	139535				139534				0	HitCase		1						0	1												
13050510	普攻5-剑气物伤	3	3.5	180		1	30			4			2						-1		FxR2HakamaAtk0301Hit				FxR2HakamaAtk0502		-1			1																	0							0	3	1	0.2	0.1	130505101	130536									0	HitCase		0						0	1												
13050511	普攻5-剑气冰伤	3	3.5	180		1	30			4			2						-1		FxR2HakamaAtk0301Hit				FxR2HakamaAtk0502		-1			1																	0							0	3	1	0.2	0.1	130505111	139586									0	HitCase		0						0	1												
13050706	红球1消-物伤	2	3.6				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130507061	130511	130508	130509			130508				0	HitCase		1						0	1												
13050707	红球1消-冰伤	2	3.6				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130507071	139567	130508	130509			130508				0	HitCase		1						0	1												
13050806	红球2消-物伤	2	3.6				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130508061	130512	130508	130509			130508				0	HitCase		1						0	1												
13050807	红球2消-冰伤	2	3.6				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130508071	139568	130508	130509			130508				0	HitCase		1						0	1												
13050902	红球3消-2	2	4				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130509021	130513	130508	130509			130508				0	HitCase		1						0	1												
13050903	红球3消-3	2	4				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130509031	130513	139543	130509			139543				0	HitCase		1						0	1												
13050904	红球3消-4	2	4				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130509041	130513	139544	130509			139544				0	HitCase		1						0	1												
13051003	蓝球1消-3	3	13	15		0	0			4			2						-1		FxR2HakamaAtk0301Hit					0.05	-1			1																	0							0	3		0.2	0.1	130510031	130524	139537				139537				0	HitCase		0		0				0	1												
13051006	蓝球1消-铺冰特效	2	0.3				0			4			2						-1						FxR2HakamaAtk2102		-1			1																	0							0	3		0.2	0.1											0.2	HitCase		0		0				0	1												
13051010	蓝球1消-2	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk2101Hit						-1			1																	0							0	3		0.2	0.1	130510101	130521	139538				139538				0	HitCase		1						0	1												
13051011	蓝球1消-2	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk2101Hit						-1			1																	0							0	3		0.2	0.1	130510111	139569	139538				139538				0	HitCase		1						0	1												
13051103	蓝球2消-3	3	13	15		0	0			4			2						-1		FxR2HakamaAtk0301Hit					0.05	-1			1																	0							0	3		0.2	0.1	130511031	130525	139537				139537				0	HitCase		0		0				0	1												
13051106	蓝球2消-铺冰特效	2	0.3				0			4			2						-1						FxR2HakamaAtk2102		-1			1																	0							0	3		0.2	0.1											0.2	HitCase		0		0				0	1												
13051110	蓝球2消-2	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk2101Hit						-1			1																	0							0	3		0.2	0.1	130511101	130522	139538				139538				0	HitCase		1						0	1												
13051111	蓝球2消-2	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk2101Hit						-1			1																	0							0	3		0.2	0.1	130511111	139570	139538				139538				0	HitCase		1						0	1												
13051202	蓝球3消-2	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk2101Hit						-1			1																	0							0	3		0.2	0.1	130512021	130523	139538				139538				0	HitCase		1						0	1												
13051203	蓝球3消-3	3	15	35		0	0			4			2						-1		FxR2HakamaAtk0301Hit					0.05	-1			1																	0							0	3		0.2	0.1	130512031	130526	139537				139537				0	HitCase		0		0				0	1												
13051206	蓝球3消-铺冰特效	2	0.3				0			4			2						-1						FxR2HakamaAtk2202		-1			1																	0							0	3		0.2	0.1											0.2	HitCase		0		0				0	1												
13051302	黄球1消-残影1	2	0.3				0			4			1						-1						FxR2HakamaAtk3103		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
13051307	黄球1消-闪现特效	2	0.3				0			4			1						-1						FxR2HakamaAtk3105Shanxian		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
13051310	黄球1消-物伤	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk3101Hit						-1			1																	0							0	3		0.2	0.1	130513101	130531	130508	130529			130529				1.2	HitCase		1						0	1												130513102
13051311	黄球1消-冰伤	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk3101Hit						-1			1																	0							0	3		0.2	0.1	130513111	139571	130508	130529			130529				1.2	HitCase		1						0	1												130513112
13051402	黄球2消-2	2	0.3				0			4			1						-1						FxR2HakamaAtk3103		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
13051407	黄球2消-闪现特效	2	0.3				0			4			1						-1						FxR2HakamaAtk3105Shanxian		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
13051410	黄球2消-物伤	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk3101Hit						-1			1																	0							0	3		0.2	0.1	130514101	130532	130508	130529			130529				1.2	HitCase		1						0	1												130514102
13051411	黄球2消-冰伤	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk3101Hit						-1			1																	0							0	3		0.2	0.1	130514111	139572	130508	130529			130529				1.2	HitCase		1						0	1												130514112
13051502	黄球3消-2	2	0.3				0			4			1						-1						FxR2HakamaAtk3103		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
13051504	黄球3消-4	3	3.5	300		1	0			4			0.1						-1		FxR2HakamaAtk3101Hit						-1			1																	0							0	3		0.2	0.1	130515041	130533	130508	130529			130529				1.2	HitCase		1						0	1												130515042
13051507	黄球3消-闪现特效	2	0.3				0			4			1						-1						FxR2HakamaAtk3105Shanxian		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
13051603	蓝球3消-3	3	15	35			0			4			0.1						-1		FxR2HakamaAtk0301Hit						-1			1																	0							0	3		0.2	0.1	130516031	130562									0	HitCase		0		0				0	1												
13051606	蓝球3消-铺冰特效	2	0.3				0			4			2						-1						FxR2HakamaAtkQte		-1			1																	0							0	3		0.2	0.1											0.2	HitCase		1		0				0	1												
13051902	减速子弹	2	15				0			4			0.1						-1								-1			1																	0							0	3		0.2	0.1		130568									0	HitCase		0						0	1												
13051903	领域展开特效	2	0.3			0.5	0			4			1						-1						FxR2HakamaAtk5101		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
13052403	红球3消-3	2	4				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130524031	130513	130508	130509			130508				0	HitCase		1						0	1												
13052404	红球3消-4	2	4				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130524041	130513	139543	130509			139543				0	HitCase		1						0	1												
13052405	红球3消-5	2	4				0			4			0.1						-1		FxR2HakamaAtk1101Hit						-1			1																	0							0	3		0.2	0.1	130524051	130513	139544	130509			139544				0	HitCase		1						0	1												
