Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
11080101	普攻1-1	1	2.5	5		2.5	0			4			0.4						-1	1	FxR3LunaAtk01Hit		0.1				-1			1					0	0	0										0							0	3	330	0.2	0.1	110801011	110800									0.8			0						0	1												
11080201	普攻2-1	1	3	5		2.5	0			4			0.2						-1	1	FxR3LunaAtk02shouji		0.1				-1			1					0	0	0										0							0	3	30	0.2	0.1	110802011	110801									0.8			0						0	1												
11080302	普攻3-2	1	2.5	5		1.5	0			4			0.4						-1	1	FxR3LunaAtk03shouji		0.1				-1			1					0	0	0										0							0	3	330	0.2	0.1	110803021	110802									0.8			1		1				0	1												110803022
11080401	普攻4-1	2	4				0			4			0.1						-1		FxR3LunaAtk0401shouji						-1			1					0	0	0										0							0	3	30	0.2	0.1	110804011	110803									1.1			0						0	1												110804012
11080402	普攻4-2	2	4				0			4			0.1						-1		FxR3LunaAtk0401shouji						-1			1					0	0	0										0							0	3	30	0.2	0.1	110804021	110803									1.1			0						0	1												110804022
11080403	普攻4-3	2	4				0			4			0.1						-1		FxR3LunaAtk0401shouji						-1			1					0	0	0										0							0	3	30	0.2	0.1	110804031	110803									1.1			0						0	1												110804032
11080405	普攻4-5	1	3	5		2.5	0			4			0.2						-1	1	FxR3LunaAtk0402shouji		0.1				-1			1					0	0	0										0							0	3	30	0.2	0.1	110804051	110803									0.8			0						0	1												
11080501	普攻5-1	1	4	6		3	0			4			0.55						-1	1	FxR3LunaAtk05shouji		0.15				-1			1					0	0	0										0							0	3	30	0.2	0.1	110805011	110804									1			1		1				0	1												
11080601	普攻6-1	2	3.5			3.5	0			4			0.25						-1		FxR3LunaAtk06shouji						-1			1					0	0	0										0							0	3	30	0.2	0.1	110806011	110805									1.2			0						0	1												
11080701	红球1消-1	1	2	6		3	0			4			0.2						-1	1			0.05				-1			1					0	0	0										0							0	3		0	0		110818									0	HitCase		0						0	1												
