Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
93220107	伤害	1	4	3		2	0			4			0.1						-1		FxMo1HetiwurenjiMd01Atk01Hit						-1			1					0	0	0										0							0	1				932201071	801050					932202				0	HitCase		0		1				1														
93220208	伤害	1	1.5	2.5		1.2	0			4			0.1						-1		FxMo1HetiwurenjiMd01Atk02Hit						-1			1					0	0	0										0							0	1				932202081	801050	932208								0	HitCase		1		1				1														
93220304	预警特效-瞄准	2	0.1			0.9	0			4			1						-1					skinBone06	FxYujingXian01		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
93220306	预警特效-闪烁	2	0.1			0.9	0			4			0.2						-1					skinBone06	FxYujingXian02		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
93220308	特效	2	0.1				0			4			1						-1						FxMo1HetiwurenjiMd01Atk03Dandao		-1			1					0	0	0										0							0	1														1	HitCase		0		1				0														
93220309	伤害	1	0.6	18		8	0			4			0.1						-1		FxMo1HetiwurenjiMd01Atk03Hit						-1			1					0	0	0										0							0	1				932203091	801050									0	HitCase		0		1				1														
93220404	预警特效-地毯	1	1.8	9		5.8	0			4			0.6	0.6					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	1		1				0														
93220409	伤害	1	1.8	2		1	0			4			0.3						1		FxMo1HetiwurenjiMd01Atk04Hit						-1			1					0	0	0										0							0	1				932204091	801050					932207				0	HitCase		1		1				1														
93240105	子弹：预警-地毯	1	1.8	4.2		3	0			4			0.4	0.4					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	1		1				0														
93240109	子弹：伤害盒	1	2	1		0.5	0			4			0.5						-1		FxMo1MoonlighterHit01						-1			1					0	0	0										0							0	1				932401091	801050	932413				932412				0	HitCase		1		1				1										4				
93240303	特效：预警-圆形地毯	2	0.1				0			4			1						-1						FxMo1MoonlighterAtk03Yujing		-1			1					0	0	0			1	0	2.3					0							0	1														0	HitCase		0		1				0														
93240306	子弹：伤害盒	2	3				0			4			0.1						-1		FxMo1MoonlighterHit03						-1			1					0	0	0										0							0	1				932403061	801050	932414								0	HitCase		0		1				1										4				
93290105	子弹：伤害盒	1	3.7	2.2		1.5	0			4			0.2						-1		FxMo1CoralerMd010001Atk01Hit						-1			1					0	0	0										0							0	1				932901051	801050									0	HitCase		0		1				1														
93290207	子弹：伤害盒	1	1.5	1.8		1.2	0			4			0.2						-1		FxMo1CoralerMd010001Atk02Hit						-1			1					0	0	0										0							0	1				932902071	801050									0	HitCase		0		1				1														
93290307	特效：预警-地毯	1	2.5	5		3	0			4			1.4	1.3					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	1		1				0														
93290309	子弹：伤害盒	1	2.5	1		1	0			4			0.4						-1		FxMo1CoralerMd010001Atk03Hit						-1			1					0	0	0										0							0	1				932903091	801050									0	HitCase		1		1				1														
93290405	子弹：伤害盒	1	2	4			0			4			3.5						-1	1	FxMo1CoralerMd010001Atk04Hit		0.5				-1			1					0	0	0										0							0	1				932904051	801010									0	HitCase		1		1				1														
93330107	子弹：伤害盒	1	2	1.8		0.5	0			4			0.2						-1		FxMo1GoodgirlMd010001Atk01Hit						-1			1					0	0	0										0							0	1				933301071	801050									0	HitCase		1		1				1														
93330205	子弹：伤害盒	1	2	1.8		0.8	0			4			0.2						-1		FxMo1GoodgirlMd010001Atk02TuciHit						-1			1					0	0	0										0							0	1				933302051	801050					933306				0	HitCase		1		1				1														
93330208	子弹：伤害盒	1	1.8	3		1	0			4			0.1						-1		FxMo1GoodgirlMd010001Atk02TuciHit						-1			1					0	0	0										0							0	1				933302081	801050					933306				0	HitCase		1		1				1														
93331209	子弹：伤害盒	1	1.5	3		1.5	0			4			0.1						-1		FxMo1GoodgirlMd010001Atk02TuciHit						-1			1					0	0	0										0							0	1				933312091	801050					933306				0	HitCase		1		1				1														
