Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
47001701		2	0.3				0			4			5						999						FxWeaponFloat62Wuqi03		-1			1																	0							0																		2																				
47001801		2	0.3				0			4			5						999						FxR3LifuAttack51		-1			1																								0																		2																				
47001901		2	0.3				0			4			5						999						FxR3LifuAttack51		-1			1																								0																		2																				
47002001		2	0.3				0			4			5						999						FxR3LifuAttack51		-1			1																								0																		2																				
47050102		2	0.3				0			4			10						999						FxR1LifuAttack04		-1			1																								0																																						
47050307		2	0.3				0			4			10						999						FxR1LifuMove01		-1			1																								0																																						
47050308		2	0.3				0			4			10						999						FxR1LifuMove02		-1			1																								0																																						
47050407		2	0.3				0			4			10						999						FxR1LifuMove01		-1			1																								0																																						
47050408		2	0.3				0			4			10						999						FxR1LifuMove02		-1			1																								0																																						
47050703		2	0.3				0			4			10						999						FxQte		-1			1																								0																																						
47050704		2	0.3				0			4			10						999						FxQte		-1			1																								0																																						
47050705		2	0.3				0			4			10						999						FxR1LifuQte		-1			1																								0																																						
47060606		2	0.3			1.5	0			4			3						999						FxMe1JiegouqiutuAtk25		-1			1																								0																																						
47070606		2	0.3			1.5	0			4			3						999						FxMe1JiegouqiutuAtk25		-1			1																								0																																						
10541306		2	0.3				0			4			10						999						FxR4YongyechaobotAtk32		-1			1																								0																																						
10541307		2	0.3				0			4			10						999						FxR4YongyechaobotAtk32Baozha		-1			1																								0																																						
10541406		2	0.3				0			4			10						999						FxR4YongyechaobotAtk32		-1			1																								0																																						
10541407		2	0.3				0			4			10						999						FxR4YongyechaobotAtk32BaozhaBig		-1			1																								0																																						
10541412		2	0.3				0			4			10						999								-1			1																								0																																						
10543807		2	0.3				0			4			10						999								-1			1																								0																																						
10544210		2	0.3		-0.7	0.2	0			4			1.9						999								-1			1																								0															1.71																							
10544211		2	0.3		-0.7	0.2	0			4			1.9						999								-1			1																								0															1.71																							
10544215		2	0.3		-0.7	0.2	0			4			1.9						999								-1			1																								0															1.71																							
10544228		2	0.3		-0.7	0.2	0			4			1.9						999								-1			1																								0															1.71																							
10544706		2	0.3				0			4			3						999						FxR4YongyechaobotAtk02		-1			1																								0																		1																				
