Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
11210102	普攻1-2	1	3	2		1	0			4			0.1						-1		FxR2BangbinataAtk02Hit						-1			1					0	0	0										0							0	3		0.2	0.1	112101021	112100									0.8			0						1	1												112101022	
11210202	普攻2-2	1	5	3		1	0			4			0.1						-1		FxR2BangbinataAtk03Hit						-1			1					0	0	0										0							0	3		0.2	0.1	112102021	112101									0.8			0						1	1												112102022	
11210203	普攻2-3	1	2	3.5		1	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	112102031	112101									0.8			0						1	1												112102032	
11210206	普攻2-6	2	0.3				0			4			0.5						-1						FxR2BangbinataAtk03Dilie		-1			1					0	0	0										0							0	3		0.2	0.1											0	HitCase		0						0	1													
11210302	普攻3-2	1	5	3		1	0			4			0.1						-1		FxR2BangbinataAtk04Hit						-1			1					0	0	0										0							0	3		0.2	0.1	112103021	112102	112195				112195				0.8			0						1	1												112103022	
11210402	普攻4-2	2	1				0			4			0.1						-1		FxR2BangbinataAtk05Hit						-1			1					0	0	0										1							0	3		0.2	0.1	112104021	112103	112110								0.8			0						1	1												112104022	
11210403	普攻4-3	2	1				0			4			0.1						-1		FxR2BangbinataAtk05Hit						-1			1					0	0	0										1							0	3		0.2	0.1	112104031	112103	112111								0.8			0						1	1												112104032	
11210404	普攻4-4	2	1				0			4			0.1						-1		FxR2BangbinataAtk05Hit						-1			1					0	0	0										1							0	3		0.2	0.1	112104041	112103	112111								0.8			0						1	1												112104042	
11210405	普攻4-5	2	1				0			4			0.1						-1		FxR2BangbinataAtk05Hit						-1			1					0	0	0										1							0	3		0.2	0.1	112104051	112103	112111								0.8			0						1	1												112104052	
11210408	普攻4-8拉怪	1	1	2		-0.5	0			4			0.1						-1	1			0.05				-1			1					0	0	0										1							0	3		0.2	0.1		112976									0	HitCase		0						0	1									1				
