Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
90960101	我自横刀向天笑	3	2	150			0		10	4			0.1						-1		FxBeiyaAttack01Hit						-1			1					0	0	0										0							0	1				909601011	801050									0	HitCase	1	0		1	1			1	1												
90960201	力劈华山	3	2	150			0		-10	4			0.1						-1		FxBeiyaAttack02Hit						-1			1					0	0	0										0							0	1				909602011	801065									0	HitCase	1	0		1	1			1													
90960402	我来追你拉loop 变招用	3	3	160		0	0			4			4						-1								-1			1					0	0	0										0							0	1										909605	909612	909607		0	HitCase		1		1	1			0													
90960408	我来追你拉loop-8	3	3	50			0		-10	4			0.3						-1								-1			1					0	0	0										0							0	1														0	HitCase	1	0		1	1			1													
90960409	我来追你拉loop-9 闪避判断保底用	3	3	160		0	0			4			4						-1								-1			1					0	0	0										0							0	1										909616				0	HitCase		1		1	1			0													
90960501	我来追你拉out	3	2	50			0		-10	4			0.1						-1		FxBeiyaAttack04Hit						-1			1					0	0	0										0							0	1				909605011	801065					909614				0	HitCase	1	0		1	1			1													
90960801	要抱抱	2	1			0.5	0			4			0.1						-1		FxBeiyaAttack011Hit						-1			1					0	0	0										0							0	1				909608011	801050									0	HitCase	1	0		1				1													
90960901	要抱！	3	2	160			0			4			0.1						-1		FxBeiyaAttack012Hit						-1			1					0	0	0										0							0	1				909609011	801033									0	HitCase	1	0		1				1													
90960902	要抱！	3	2	160			0			4			0.1						-1		FxBeiyaAttack012Hit						-1			1					0	0	0										0							0	1				909609021	801033									0	HitCase	1	0		1				1													
90961101	衔接用要抱！-1	3	2	160			0			4			0.1						-1		FxBeiyaAttack012Hit						-1			1					0	0	0										0							0	1				909611011	801033									0	HitCase	1	0		1				1													
90961102	衔接用要抱！-2	3	2	160			0			4			0.1						-1		FxBeiyaAttack012Hit						-1			1					0	0	0										0							0	1				909611021	801033									0	HitCase	1	0		1				1													
90970401	扎一针-1	1	1	2		1	0			4			0.3						-1		FxMo1ModelmMd010001Atk01Hit						-1			1					0	0	0										0							0	1				909704011	801050									0	HitCase	1	1		1	1			1													
90970502	凶扎—4连远程攻击-2子弹1	1	1	1			30			4			0.5		1				-1		FxMo1ModelmMd010001Atk02Hit			bone039	FxMo1ModelmMd010001Dandao01		-1			1					0	0	0										0							0	1				909705021	801015									0	HitCase	1	0		1	1			1													
