Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
99210101	剑客拔刀斩-伤害子弹	1	5.5	2.5		1.5	0			4			0.3						-1		FxDibingShouji				FxNpcYujing02		-1			1					0	0	0										0							0	1				992101011										0	HitCase	1	1		1				1														
99210106	剑客拔刀斩-震屏	2	0.1				0			4			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
99210201	剑客连续斩-一段伤害子弹	1	5.5	2.5	0	1.5	0			4			0.1						-1		FxDibingShouji				FxNpcYujing02		-1			1					0	0	0										0							0	1				992102011										0	HitCase	1	0		1				1														
99210202	剑客连续斩-二段伤害子弹	1	5.5	2.5	0	1.5	0			4			0.1						-1		FxDibingShouji				FxNpcYujing02		-1			1					0	0	0										0							0	1				992102021										0	HitCase	1	0		1				1														
99210203	剑客连续斩-三段伤害子弹	1	5.5	2.5	0	1.5	0			4			0.1						-1		FxDibingShouji				FxNpcYujing02		-1			1					0	0	0										0							0	1				992102031										0	HitCase	1	1		1				1														
99210208	剑客连续斩-震屏	2	0.1				0			4			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
99210301	剑客挥劈-伤害子弹	1	3	6	-0.5	0	0			4			0.1						-1		FxDibingShouji				FxNpcYujing02		-1			1					0	0	0										0							0	1				992103011										0	HitCase	1	0		1				1														
99210302	剑客挥劈-震屏	2	0.1				0			4			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
99210401	剑客戳刺-伤害子弹	1	1	6	0	3	0			4			0.27						-1		FxDibingShouji				FxNpcYujing02		-1			1					0	0	0										0							0	1				992104011										0	HitCase	1	0		1				1														
99210403	剑客戳刺-震屏	2	0.1				0			4			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
99210501	剑客大招-伤害子弹1	2	2.5		0	0	0			4			0.15						-1		FxDibingShouji				FxNpcYujing01		-1			1					0	0	0										0							0	1				992105011										0	HitCase	1	1		1				1														
99210502	剑客大招-伤害子弹2	2	2.5		0	0	0			4			0.15						-1		FxDibingShouji				FxNpcYujing01		-1			1					0	0	0										0							0	1				992105021										0	HitCase	1	1		1				1														
99210503	剑客大招-伤害子弹3	2	2.5		0	0	0			4			0.15						-1		FxDibingShouji				FxNpcYujing01		-1			1					0	0	0										0							0	1				992105031										0	HitCase	1	1		1				1														
99210504	剑客大招-伤害子弹4	2	2.5		0	0	0			4			0.15						-1		FxDibingShouji				FxNpcYujing01		-1			1					0	0	0										0							0	1				992105041										0	HitCase	1	1		1				1														
99210505	剑客大招-伤害子弹5	2	2.5		0	0	0			4			0.15						-1		FxDibingShouji				FxNpcYujing01		-1			1					0	0	0										0							0	1				992105051										0	HitCase	1	1		1				1														
99210506	剑客大招-伤害子弹6	2	2.5		0	0	0			4			0.15						-1		FxDibingShouji				FxNpcYujing01		-1			1					0	0	0										0							0	1				992105061										0	HitCase	1	1		1				1														
99210507	剑客大招-震屏	2	0.1				0			4			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
97010201	酸液喷射者-Skill-02-戳刺	2	3			4	0			4			0.1						-1		FxMe1SpiderMd000001Shouji						-1			1					0	0	0										0							0	3				970102011	801026	970106								0	HitCase	1	0		1				1														
97010202	酸液喷射者-Skill-02-戳刺	2	3			4	0			4			0.1						-1		FxMe1SpiderMd000001Shouji						-1			1					0	0	0										0							0	3				970102021	801026	970106								0	HitCase	1	0		1				1														
97010301	酸液喷射者-Skill-03-吐息	2	0.9			3.6	25			4			3		1				1		FxMe1SpiderMd000001Shouji			EffectCase1	FxMe1SpiderMd000001Attack03Dandao		1	0.9		3	-20	0	10	1	0	0	0										0	3		1	97010302	1		1	1				970103011	801052	970106								0	HitCase		0		1		9999	1	1														
97010302	酸液喷射者-Skill-03-吐息爆炸子子弹	2	2				0			4			1.5						-1						FxMe1SpiderMd000001Attack0303		-1			1					0	0	0										2	0.05		1	97010305	1		0	1														0	HitCase	1	0		1			1	0														
97010303	酸液喷射者-Skill-03-吐息 预警	2	2				0			4			0.7						-1								-1			1	0				0	0	0										1							0	1														0	HitCase	1	0		1				0														
97010304	酸液喷射者-Skill-03-吐息 预警	2	2				0			4			1.5						-1						FxYujing1M05S		-1			1	0				0	0	0										1							0	1														0	HitCase	1	0		1				0														
97010305	酸液喷射者-Skill-03-吐息 持续毒液	2	1.5				0			4			4						-1	1			0.3		FxMe1SpiderMd000001Attack0304		-1			1	0				0	0	0										2							0	1					801007									0	HitCase	1	0		1				0														
97010401	酸液喷射者-Skill-04-轰炸	2	1				10			4			3		1				-1		FxMe1SpiderMd000001Shouji			EffectCase1	FxMe1SpiderMd000001Attack03Dandao		-1			3	-20	0	10	1	0	0	0										0	3		1	97010406	1		1	1														0	HitCase	1	0		1		9999	1	1														
97010402	酸液喷射者-Skill-04-轰炸	2	1				10			4			3		1				-1		FxMe1SpiderMd000001Shouji			EffectCase1	FxMe1SpiderMd000001Attack03Dandao		-1			3	-20	0	10	1	0	0	0										0	3		1	97010407	1		1	1														0	HitCase	1	0		1		9999	1	1														
97010403	酸液喷射者-Skill-04-轰炸	2	1				10			4			3		1				-1		FxMe1SpiderMd000001Shouji			EffectCase1	FxMe1SpiderMd000001Attack03Dandao		-1			3	-20	0	10	1	0	0	0										0	3		1	97010408	1		1	1														0	HitCase	1	0		1		9999	1	1														
