Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
11070102	普攻1（突进）-【攻击盒】	1	2	3		0.5	0			4			0.1						-1		FxR2ChangyuAtk01Hit						-1			1																	0							0	3		0.2	0.1	110701021	110741									1			0		1				1	1												110701022
11070201	普攻1-【攻击盒】	1	2	3		0.5	0			4			0.1						-1		FxR2ChangyuAtk01Hit						-1			1																	0							0	3		0.2	0.1	110702011	110741									1			0		1				1	1												110702012
11070301	普攻2-【攻击盒1】	1	2	3		0.5	0			4			0.1						-1		FxR2ChangyuAtk02Hit01						-1			1																	0							0	3		0.2	0.1	110703011	110742									1			0		1				1	1												110703012
11070302	普攻2-【攻击盒2】	1	2	3		0.5	0			4			0.1						-1		FxR2ChangyuAtk02Hit02						-1			1																	0							0	3		0.2	0.1	110703021	110742									1			0		1				1	1												110703022
11070401	普攻3-【攻击盒】	1	2	3		0.5	0			4			0.1						-1		FxR2ChangyuAtk03Hit01						-1			1																	0							0	3		0.2	0.1	110704011	110743	110796				110797		838272		1			0		1				1	1												110704012
11070501	普攻4-【攻击盒】	1	2	3		0.5	8			4			0.1						-1		FxR2ChangyuAtk04Hit01						-1			1																	0							0	3		0.2	0.1	110705011	110744							838273		1			0		1				1	1												110705012
11070502	普攻4-【攻击盒】	1	2	3		0.5	8			4			0.1						-1		FxR2ChangyuAtk04Hit01						-1			1																	0							0	3		0.2	0.1	110705021	110744	110795				110795		838273		1			0		1				1	1												110705022
11070601	普攻5-1	1	2	3		0.3	0			4			0.1						-1		FxR2ChangyuAtk05Hit01						-1			1																	0							0	3		0.2	0.1	110706011	110745		110727					838274		1			0		1				1	1												110706012
11070602	普攻5-2	1	2	3		0.3	0			4			0.1						-1		FxR2ChangyuAtk05Hit02						-1			1																	0							0	3		0.2	0.1	110706021	110745		110727					838274		1			0		1				1	1												110706022
11070603	普攻5-3	1	2	3		0.3	0			4			0.1						-1		FxR2ChangyuAtk05Hit03						-1			1																	0							0	3		0.2	0.1	110706031	110745		110727					838274		1			0		1				1	1												110706032
11070604	普攻5-4	1	2	3		0.3	0			4			0.1						-1		FxR2ChangyuAtk05Hit04						-1			1																	0							0	3		0.2	0.1	110706041	110745		110727					838274		1			0		1				1	1												110706042
11070701	普攻6-【攻击盒】	1	2	3		0.8	0			4			0.1						-1		FxR2ChangyuAtk06Hit01						-1			1																	0							0	3		0.2	0.1	110707011	110746									1			0		1				1	1												110707012
11070702	普攻6-【攻击盒2】	1	2	3		0.8	0			4			0.1						-1		FxR2ChangyuAtk06Hit02						-1			1																	0							0	3		0.2	0.1	110707021	110747	110795				110795		838275		1			0		1				1	1												110707022
11070704	普攻6-【地裂特效】	2	0.3			0.1	0			4			2						-1						FxR2ChangyuAtk06Dilie		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
11070801	红球1消-【攻击盒1】	1	4	5		1	0			4			0.2						-1		FxR2ChangyuAtk02Hit01						-1			1																	0							0	3		0.2	0.1	110708011	110748									1			0						1	1												110708012
11070802	红球1消-【攻击盒2】	1	4	5		1	0			4			0.2						-1		FxR2ChangyuAtk02Hit02						-1			1																	0							0	3		0.2	0.1	110708021	110748									1			0						1	1												110708022
11070803	红球1消-【特效】	2	0.3			0.3	0			4			2						-1						FxR2ChangyuAtk13		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
11070901	红球2消-【攻击盒1】	1	4	5		1	0			4			0.2						-1		FxR2ChangyuAtk02Hit01						-1			1																	0							0	3		0.2	0.1	110709011	110749									1			0						1	1												110709012
11070902	红球2消-【攻击盒2】	1	4	5		1	0			4			0.2						-1		FxR2ChangyuAtk02Hit02						-1			1																	0							0	3		0.2	0.1	110709021	110749									1			0						1	1												110709022
11070903	红球3消-【特效】	2	0.3			0.3	0			4			2						-1						FxR2ChangyuAtk13		-1			1																	0							0	3		0.2	0.1											0	HitCase		0						0	1												
11071001	红球3消-【攻击盒1】	1	4	5		1	0			4			0.2						-1		FxR2ChangyuAtk02Hit01						-1			1																	0							0	3		0.2	0.1	110710011	838235									1			0		1				1	1												110710012
11071002	红球3消-【攻击盒2】	1	4	5		1	0			4			0.2						-1		FxR2ChangyuAtk02Hit02						-1			1																	0							0	3		0.2	0.1	110710021	838235									1			0		1				1	1												110710022
11071003	红球3消-【攻击盒3】	1	4	7		2	0			4			0.1						-1								-1			1																	0							0	3		0.2	0.1	110710031	110750		110768			110795		838289		1			0		1				1	1												110710032
11071004	红球3消-【特效】	2	0.3			0.3	0			4			2						-1						FxR2ChangyuAtk11		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		1				0	1												
