Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
99710101	左手前刺	1	3	4	-3.5	0.8	0			4			0.25						-1		FxMb1RobotarmorMd030001Attack01YShouji01						-1			2	100	50	2	6	0	0	0										0							0	1				997101011	801030	200003	902277			200003				0	HitCase	1	1				0		1													
99710201	右手勾拳1	2	2		4	-2	0			4			0.15						-1		FxMb1RobotarmorMd030001Attack02YShouji01						-1			2	-20	50	4	6	0	0	0										0							0	1				997102011	801030	200003	902278			200003				0	HitCase	1	1				0		1													
99710301	泰山压顶	2	8				0			4			0.1						-1		FxMb1RobotarmorMd030001Attack03Yshouji01						-1			1					0	0	0										1							0	2				997103011	801080	200005	902275			200005				0	HitCase	1	1	1			0		1													
99710601	释放攻击6	2	10				0			4			0.7						-1		FxMb1RobotarmorMd030001Attack07YShouji01						-1			1					0	0	0										0							0	1				997106011	801100	200006	902275			200006				0	HitCase	1	1				0		1													
99710606	大红圈预警	2	10				0			4			1						-1						FxYujing1M05S		-1			1					0	0	0										0							0	1														0	HitCase	1	1						1													
99710801	连续发射8-子弹1	2	0.4		0.5	4	25			4			2						-1		FxMb1RobotarmorMd030001Attack08Shouji01				FxMb1RobotarmorMd030001Attack08Dandao		-1			1					0	0	0										0							0	1				997108011	801110	811044				811044				1.7	HitCase	1	0		0				1													
99710803	连续发射8-子弹2	2	0.4		0.5	4	25			4			2						-1		FxMb1RobotarmorMd030001Attack08Shouji01				FxMb1RobotarmorMd030001Attack08Dandao		-1			1					0	0	0										0							0	1				997108031	801110	811044				811044				1.7	HitCase	1	0		0				1													
99710805	连续发射8-子弹3	2	0.4		0.5	4	25			4			2						-1		FxMb1RobotarmorMd030001Attack08Shouji01				FxMb1RobotarmorMd030001Attack08Dandao		-1			1					0	0	0										0							0	1				997108051	801110	811044				811044				1.7	HitCase	1	0		0				1													
99710807	连续发射8-子弹4	2	0.4		0.5	4	25			4			2						-1		FxMb1RobotarmorMd030001Attack08Shouji01				FxMb1RobotarmorMd030001Attack08Dandao		-1			1					0	0	0										0							0	1				997108071	801110	811044				811044				1.7	HitCase	1	0		0				1													
99710809	连续发射8-子弹5	2	0.4		0.5	4	25			4			2						-1		FxMb1RobotarmorMd030001Attack08Shouji01				FxMb1RobotarmorMd030001Attack08Dandao		-1			1					0	0	0										0							0	1				997108091	801110	811044				811044				1.7	HitCase	1	0		0				1													
99710811	连续发射8-子弹6	2	0.4		0.5	4	25			4			2						-1		FxMb1RobotarmorMd030001Attack08Shouji01				FxMb1RobotarmorMd030001Attack08Dandao		-1			1					0	0	0										0							0	1				997108111	801110	811044				811044				1.7	HitCase	1	0		0				1													
99710813	连续发射8-子弹7	2	0.4		0.5	4	25			4			2						-1		FxMb1RobotarmorMd030001Attack08Shouji01				FxMb1RobotarmorMd030001Attack08Dandao		-1			1					0	0	0										0							0	1				997108131	801110	811044				811044				1.7	HitCase	1	0		0				1													
99710815	连续发射8-子弹8	2	0.4		0.5	4	25			4			2						-1		FxMb1RobotarmorMd030001Attack08Shouji01				FxMb1RobotarmorMd030001Attack08Dandao		-1			1					0	0	0										0							0	1				997108151	801110	811044				811044				1.7	HitCase	1	0		0				1													
99710901	大炮球-子弹	2	2.4		0	4	5			4			3		1				-1	1	FxMb1RobotarmorMd030001Attack09Shouji01		0.5		FxMb1RobotarmorMd030001Attack09Dandao01		-1		FxMb1RobotarmorMd030001Attack09bao	1	40	150	3	8	0	0	0										0							0	1				997109011	801260	811045				811043				0	HitCase	0	0		0		0		1													
