Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame	SlopeTargetJoint	IgnoreCollideType
84900104	伤害	1	7.5	4		3.5	0			4			0.1						-1		FxMb1HamuleiteAtk01Hit						-1			1					0	0	0										0							0	1				849001041	801025					849035				0	HitCase		0		1	1			1																			
84900205	伤害	1	8	2.5		3.5	0			4			0.1						-1		FxMb1HamuleiteAtk02Hit						-1			1					0	0	0										0							0	1				849002051	801030									0	HitCase		0		1	1			1																			
84900306	伤害	1	7.5	5		3	0			4			0.1						-1		FxMb1HamuleiteAtk03Hit						-1			1					0	0	0										0							0	1				849003061	801050		849043	849041		849035				0	HitCase		0		1	1			1																			
84900310	地裂特效1	2	0.1				0			4			4						-1						FxMb1HamuleiteAtk03Dilie01		-1			1					0	0	0										0							0	1														0	HitCase		1		1	1			0																			
84900311	地裂特效2	2	0.1				0			4			4						-1						FxMb1HamuleiteAtk03Dilie02		-1			1					0	0	0										0							0	1														0	HitCase		0		1	1			0																			
84900405	伤害	2	4			3.5	0			4			0.1						-1		FxMb1HamuleiteAtk04Hit						-1			1					0	0	0										0							0	1				849004051	801040									0	HitCase		0		1	1			1																			
84900407	特效	2	0.1			-1.5	0			4			4						-1						FxMb1HamuleiteAtk04		-1			1					0	0	0										0							0	1														0	HitCase		0		1	1			0																			
84900408	地裂特效	2	0.1			3.5	0			4			2						-1						FxMb1HamuleiteAtk04Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		1	1			0																			
84900504	伤害	1	3.7	8		3	0			4			0.1						-1								-1			1					0	0	0										0							0	1				849005041	801030									0	HitCase		1		1	1			1																			
84900506	二段伤害	3	20	180		3.5	0			4			0.1						-1								-1			1					0	0	0										0							0	1					801015									0	HitCase		0		1	1			1																			
84900507	三段伤害	2	5.5			3.5	0			4			0.1						-1								-1			1					0	0	0										0							0	1				849005071	801040									0	HitCase		0		1	1			1																			
84900511	吸引子弹	3	20	120		3.5	0			4			0.15						-1	1			0.005				-1			1					0	0	0										0							0	1						849014								0	HitCase		1		1	1			0																			
84900514		2	0.1			-1.5	0			4			4						-1						FxMb1HamuleiteAtk0501A		-1			1					0	0	0										0							0	1														0	HitCase		0		1	1			0																			
84900515		2	0.1		-0.1	-4.7	0			4			4						-1						FxMb1HamuleiteAtk0502		-1			1					0	0	0										0							0	1														0	HitCase		1		1	1			0																			
84900516		2	0.1			3.3	0			4			4						-1						FxMb1HamuleiteAtk0502Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		1	1			0																			
84900517		2	0.1			-3	0			4			4						-1						FxMb1HamuleiteAtk0501B		-1			1					0	0	0										0							0	1														0	HitCase		1		1	1			0																			
84900604	伤害	1	8	4		2.7	0			4			0.1						-1								-1			1					0	0	0										0							0	1				849006041	801030									0	HitCase		1		1	1			1																			
84900607	第二击伤害	2	3.2			3.1	0			4			0.1						-1								-1			1					0	0	0										0							0	1				849006071	801035			849119						0	HitCase		0		1	1			1																			
84900610	第三击伤害	1	8	4.5		4.5	0			4			0.1						-1								-1			1					0	0	0										0							0	1				849006101	801040		849120	849013						0	HitCase		0		1	1			1																			
84900612		2	0.1		1.1	-1.4	0			4			4						-1						FxMb1HamuleiteAtk0601		-1			1					0	0	0										0							0	1														0	HitCase		4		1	1			0																			
84900613		2	0.1			-2	0			4			4						-1						FxMb1HamuleiteAtk0602		-1			1					0	0	0										0							0	1														0	HitCase		0		1	1			0																			
84900614		2	0.1			2.5	0			4			4						-1						FxMb1HamuleiteAtk0602Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		1	1			0																			
84900615		2	0.1			2.5	0			4			4						-1						FxMb1HamuleiteAtk06		-1			1					0	0	0										0							0	1														0	HitCase		0		1	1			0																			
