Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
11080105		2	0.3				0			4			10						999						FxR3LunaAtk0101		-1			1																								0																																					
11080206		2	0.3				0			4			10						999						FxR3LunaAtk02		-1			1																								0																																					
11080409		2	0.3				0			4			10						999						FxR3LunaAtk0402		-1			1																								0																																					
11080605		2	0.3				0			4			10						999						FxR3LunaAtk06		-1			1																								0																																					
11080709		2	0.3			1	0			4			10						999						FxR3LunaAtk11		-1			1																								0																																					
11080809		2	0.3			1	0			4			10						999						FxR3LunaAtk11		-1			1																								0																																					
11080909		2	0.3			1	0			4			10						999						FxR3LunaAtk13		-1			1																								0																																					
11081606		2	0.3				0			4			10						999						FxR3LunaAtkQTE		-1			1																								0																																					
11081609		2	0.3				0			4			10						999						FxQte		-1			1																								0																																					
11081929		2	0.3			6	0			4			10						999					Root	FxR3LunaAtk51		-1			1																								0																																					
11083002		2	0.3				0			4			10						999						FxR3LunaAtk40		-1			1																								0																																					
11083107		2	0.3				0			4			10						999						FxR3LunaAtk0101		-1			1																								0																																					
11083308		2	0.3				0			4			10						999						FxR3LunaAtk1403		-1			1																								0																																					
