Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
10270510		2	0.3				0			4			10						999								-1			1																								0																																					
10270610		2	0.3				0			4			10						999								-1			1																								0																																					
10270710		2	0.3				0			4			10						999								-1			1																								0																																					
10270713		2	0.3				0			4			3						999						FxR4KalieninaAtk1101ExDilie		-1			1																								0																																					
10270801		2	0.3				0			4			4						999						FxR4KalieninaAtk31		-1			1																								0																																					
10270812		2	0.3				0			4			10						999								-1			1																								0																																					
10270901		2	0.3				0			4			4						999						FxR4KalieninaAtk31		-1			1																								0																																					
10270912		2	0.3				0			4			10						999								-1			1																								0																																					
10271001		2	0.3				0			4			5						999						FxR4KalieninaAtk31Ex		-1			1																								0																																					
10271012		2	0.3				0			4			10						999								-1			1																								0																																					
10271106		2	0.3				0			4			1						999						FxR4KalieninaAtk2102Dan		-1			1																								0																																					
10271116		2	0.3				0			4			2						999						FxR4KalieninaAtk2101		-1			1																								0																																					
10271206		2	0.3				0			4			1						999						FxR4KalieninaAtk2102Dan		-1			1																								0																																					
10271216		2	0.3				0			4			2						999						FxR4KalieninaAtk2101		-1			1																								0																																					
10271306		2	0.3				0			4			1						999						FxR4KalieninaAtk2102Dan		-1			1																								0																																					
10271316		2	0.3				0			4			2						999						FxR4KalieninaAtk2101		-1			1																								0																																					
10271510		2	0.3				0			4			10						999								-1			1																								0																																					
10271517		2	0.3				0			4			10						999								-1			1																								0																																					
10271604		2	0.3				0			4			8						999						FxR4KalieninaAtk4002		-1			1																								0																																					
10271606		2	0.3		0	-0.75	0			4			8						999						FxR4KalieninaAtk4003		-1			1																								0																																					
10271619		2	0.3		-0.07	-0.07	0			4			8						999						FxR4KalieninaAtk4001		-1			1																								0																																					
10271907		2	0.3				0			4			10						999						FxQte		-1			1																								0																																					
10271908		2	0.3				0			4			10						999						FxQte		-1			1																								0																																					
10274108		2	0.3				0			4			4						999						FxR4KalieninaAtk31		-1			1																								0																																					
10274208		2	0.3				0			4			4						999						FxR4KalieninaAtk31		-1			1																								0																																					
10274308		2	0.3				0			4			4						999						FxR4KalieninaAtk31Ex		-1			1																								0																																					
10274403		2	0.3				0			4			1						999								-1			1																								0																																					
10274503		2	0.3				0			4			1						999								-1			1																								0																																					
10274603		2	0.3				0			4			1						999								-1			1																								0																																					
10274802		2	0.3				0			4			10						999						FxR2KalieninaAttack04Dilie		-1			1																								0																																					
10276406		2	0.3				0			4			2						999						FxR4KalieninaAtk53Jump		-1			1																								0																																					
10276605		2	0.3				0			4			10						999						FxR2KalieninaAttack31Dandao		-1			1																								0																																					
10276606		2	0.3				0			4			1						999						FxR2KalieninaAttack21Dandao		-1			1																								0																																					
10276617		2	0.3				0			4			2						999						FxR4KalieninaAtk2101		-1			1																								0																																					
