Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
13030102		2	0.3		0.3	0.1	0			4			0.3						999					Weaponcase1	FxR2TwentyoneAtk01		-1			1																								0			0	0											1.1																						
13030302		2	0.3			-0.5	0			4			1						999						FxR2TwentyoneAtk03		-1			1																								0			0	0																																	
13032005		2	0.3				0			4			10						999						FxR2TwentyoneAtk51Show		-1			1																	0							0			0	0											2			1																			
13032201		2	0.3				0			4			10						999						FxR2TwentyoneAtk51Hide		-1			1																	0							0			0	0											1.2			1																			
13032211		2	0.3				0			4			10						999						FxR2TwentyoneMoveFlare		-1			1																	0							0			0	0											1			1																			
13032301		2	0.3				0			4			10						999						FxR2TwentyoneAtk51Hide		-1			1																	0							0			0	0											1.2			1																			
13032310		2	0.3				0			4			10						999						FxR2TwentyoneMoveFlare		-1			1																	0							0			0	0											1			1																			
13032708		2	0.3				0			4			10						999						FxR2TwentyoneAtk51Hide		-1			1																	0							0			0	0											2			1																			
13032901		2	0.3				0			4			10						999						FxR2TwentyoneAtk51Show		-1			1																	0							0			0	0											2			1																			
13032906		2	0.3				0			4			10						999						FxR2TwentyoneMoveFlare		-1			1																	0							0			0	0											2			1																			
13034201		2	0.3				0			4			10						999						FxQte		-1			1																								0			0	0																																	
13034202		2	0.3				0			4			10						999						FxQte		-1			1																								0			0	0																																	
13034207		2	0.3				0			4			10						999						FxR2TwentyoneAtk51Show		-1			1																	0							0			0	0											2			1																			
13930302		2	0.3				0			4			0.7						999						FxR2TwentyoneRbt05		-1			1																	0							0			0	0											0.43			1																			
13930401		2	0.3			0.6	0			4			5						999						FxR2TwentyoneRbt02		-1			1																								0			0	0											-0.1																						
