Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame	SlopeTargetJoint	IgnoreCollideType
99611104	Q版蓝球-4	2	8				0			4			0.4						-1	1	FxR2LiangAttack43Shouji		0.05				-1			1					0	0	0										0							0	1				996111041	109120									0	HitCase		1						1																			
99611404	前冲·Q版蓝球-4	2	8				0			4			0.4						-1	1	FxR2LiangAttack43Shouji		0.05				-1			1					0	0	0										0							0	1				996114041	109120									0	HitCase		1						1																			
99611602	Q版红球-2	2	0.1				0			4			3						-1						FxR4LuxiyaAttack21ADilie01		-1			1					0	0	0										0							0	1														0	HitCase		0						0																			
99611603	Q版红球-3	2	0.1				0			4			3						-1						FxR4LuxiyaAttack21ADilie03		-1			1					0	0	0										0							0	1														0	HitCase		0						0																			
99611607	Q版红球-7	1	2	4		2	0			4			0.1						-1		FxR4LuxiyaAttack21AShouji02						-1			1					0	0	0										0							0	1				996116071	103214									1			1						1																			
99611608	Q版红球-8	2	8				0			4			0.4						-1	1	FxR4LuxiyaAttack21AShouji02		0.05				-1			1					0	0	0										0							0	1				996116081	109120									0	HitCase		1						1																			
99611801	Q版70-啊箭-1	1	3	25		12	0			4			0.2						1	0			0				1			1					0	0	0										0							0	1										749231				1			0		0				1																			
99611802	Q版70-啊箭-2	2	0.1		0	0	0			4			0.45						-1						FxYujingXian02		-1			1					0	0	0										0							0	1														1	HitCase		1		1				0																			
99611803	Q版70-啊箭-3	2	0.1		0	0	0			4			0.5						-1						FxYujingXian01		-1			1					0	0	0										0							0	1														1	HitCase		1		1				0																			
99611901	Q版70-滑铲攻击-1	2	2				0			4			9999						1	1			1				1			1					0	0	0										0							0	1										749228				1			1		1				1																			
99612002	Q版红球-普通攻击版本-2	2	0.1				0			4			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0						0																			
99612003	Q版红球-普通攻击版本-3	2	0.1				0			4			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0						0																			
99612007	Q版红球-普通攻击版本-7	1	2	4		2	0			4			0.1						-1		FxR4LuxiyaAttack21AShouji02						-1			1					0	0	0										0							0	1				996120071	103214									1			1						1																			
99612202	跳斩-2伤害判断子弹	2	1				0			4			0.5						1	1			1				1			1					0	0	0										0							0	1										749228				1			1		1				1																			
99612204	跳斩-4地裂伤害判断子弹	2	1.5				0			4			0.1						1	0	FxMo1BraveMd010101Attack01Shouji		0				1			1					0	0	0										0							0	3				996122041	801040	995207				750790				1			1		1				1																			
99612303	红眼前冲-3伤害判断子弹	2	1				0			4			0.3						1	1			1				1			1					0	0	0										0							0	1										749228				1			1		1				1																			
96011100	长风效果1	1	8	70			0			4			1						-1	1			0.02				-1			1					0	0	0										3							1	3					740411									0	HitCase		1						0																			
96011101	右往左吹-木块1	1	6	70			0			4			1						-1	1			0.02				-1			1					0	0	0										3							1	3					740413									0	HitCase		1						0																			
96011102	右往左吹-木块2	1	6	70			0			4			1						-1	1			0.02				-1			1					0	0	0										3							1	3					740415									0	HitCase		1						0																			
96011103	右往左吹-木块3	1	6	70			0			4			1						-1	1			0.02				-1			1					0	0	0										3							1	3					740417									0	HitCase		1						0																			
96011104	黑洞吸引效果	2	15				0			4			1						-1	1			1				-1			1					0	0	0										0							0	1					740436									0	HitCase		1		0				0																			
96011105	长风预警-2	1	1	1.2			0			1			8						-1						FxBattleWind2		-1			1					0	0	0										0							0	1														0	HitCase	1	0						0													960111052						
96011106	吹风击飞效果	1	6	70			0			4			1						-1				1				-1			1					0	0	0										3							1	3				960111061										0	HitCase		1						1																			
96011107	钩锁拉人击飞子弹	2	20			0.1	0			4		1	0.2						-1	1			0.05				-1			5	0	0	0	1	0	0	0										0							0	1				960111071	740445	762644								0	HitCase		1	1	0				0										1									
96011108	拉人击飞且无视碰撞	1	3	15			0			4			1						-1								-1			1					0	0	0										3							1	3				960111081	740452	740433	740459							0	HitCase		1	1					0										1									
96011109	落水特效	2	0.1				0			1			20						-1						FxMo1ShuixiyiAtk21		-1			1					0	0	0										0							0	1														0	HitCase		1			0	0		0		1				10													
96011110	拉人击飞不带忽视碰撞	1	2	15		1	0			4			1						-1								-1			1					0	0	0										3							1	3				960111101	740459	740433	762644							0	HitCase		1	1					0										1									
96011111	被撞到后击飞	2	3				0			2			0.5						-1	1			0.5		FxCizhuiHeidong		-1			1					0	0	0										0							0	1				960111111	762644									0	HitCase		1	1					0																			
96011112	钩锁拉人倒地子弹	1	20	20		2	0			4		1	0.2						-1	1			0.05				-1			5	0	0	0	1	0	0	0										3							1	1				960111121	740445	762644								0	HitCase		1	1	0				0										1									
96011113	黑洞吸引效果	2	15				0			4			1						-1	1			1				-1			1					0	0	0										0							0	1					740505									0	HitCase		1		0				0																			
