Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame	SlopeTargetJoint	IgnoreCollideType
13110204		2	0.3				0			4			10						999						FxR4SailinnaAtk02DilieJL		-1			1																								0																																											
13110305		2	0.3				0			4			10						999						FxR4SailinnaAtk03DilieJL		-1			1																								0																																											
13110408		2	0.3			2	0			4			10						999						FxR4SailinnaAtk0401Dandao		-1			1																								0															1.5																												
13110409		2	0.3			2	0			4			10						999						FxR4SailinnaAtk0402Dandao		-1			1																								0															1.5																												
13110410		2	0.3			2	0			4			10						999						FxR4SailinnaAtk0403Dandao		-1			1																								0															1.5																												
13110411		2	0.3			2	0			4			10						999						FxR4SailinnaAtk0404Dandao		-1			1																								0															1.5																												
13110503		2	0.3				0			4			10						999						FxR4SailinnaAtk05DilieJL		-1			1																								0																																											
13110602		2	0.3				0			4			5						999						FxR4SailinnaAtk06JL		-1			1																								0																																											
13111112		2	0.3				0			4			10						999						FxR4SailinnaAtk1202		-1			1																								0																																											
13111113		2	0.3				0			4			10						999						FxR4SailinnaAtk1203		-1			1																								0																																											
13111212		2	0.3				0			4			10						999						FxR4SailinnaAtk1202		-1			1																								0																																											
13111213		2	0.3				0			4			10						999						FxR4SailinnaAtk1203		-1			1																								0																																											
13111314		2	0.3				0			4			10						999						FxR4SailinnaAtk1202		-1			1																								0																																											
13111315		2	0.3				0			4			10						999						FxR4SailinnaAtk1201		-1			1																								0																																											
13111316		2	0.3				0			4			10						999						FxR4SailinnaAtk1203		-1			1																								0																																											
13111414		2	0.3				0			4			10						999						FxR4SailinnaAtk1202		-1			1																								0																																											
13111415		2	0.3				0			4			10						999						FxR4SailinnaAtk1201		-1			1																								0																																											
13111416		2	0.3				0			4			10						999						FxR4SailinnaAtk1203		-1			1																								0																																											
13112113		2	0.3				0			4			10						999						FxR4SailinnaAtk22WuqiFashe		-1			1																								0																																											
13112114		2	0.3				0			4			0.4						999						FxR4SailinnaAtk22WuqiFanhui		-1			1																								0																																											
13112116		2	0.3				0			4			10						999						FxR4SailinnaAtk2202		-1			1																	1							0																																											
13112213		2	0.3				0			4			10						999						FxR4SailinnaAtk22WuqiFashe		-1			1																								0																																											
13112214		2	0.3				0			4			0.4						999						FxR4SailinnaAtk22WuqiFanhui		-1			1																								0																																											
13112216		2	0.3				0			4			10						999						FxR4SailinnaAtk2202		-1			1																	1							0																																											
13112314		2	0.3				0			4			0.4						999						FxR4SailinnaAtk22WuqiFanhui		-1			1																								0																																											
13112316		2	0.3				0			4			10						999						FxR4SailinnaAtk2202		-1			1																	1							0																																											
13112405		2	0.3				0			4			0.4						999						FxR4SailinnaAtk22WuqiFanhui		-1			1																								0																																											
13113310		2	0.3				0			4			5						999						FxR4SailinnaAtk32Move		-1			1																								0																																											
13113410		2	0.3				0			4			5						999						FxR4SailinnaAtk32Move		-1			1																								0																																											
13114003		2	0.3				0			4			10						999						FxR4SailinnaMove01		-1			1																								0																																											
13114103		2	0.3				0			4			10						999						FxR4SailinnaMove02		-1			1																								0																																											
13114208		2	0.3				0			4			9999						999						FxR4SailinnaAtk51DimianJL		-1			1																								0															0																												
13114209		2	0.3				0			4			5						999						FxR4SailinnaAtk51DimianOut		-1			1																								0															0																												
13114303		2	0.3			0	0			4			10						999						FxR4SailinnaAtk5203		-1			1																	0							0																																											
13114403		2	0.3			0	0			4			10						999						FxR4SailinnaAtk5205		-1			1																	0							0																																											
13114503		2	0.3			0	0			4			10						999						FxR4SailinnaAtk5202		-1			1																	0							0																																											
13114603		2	0.3			0	0			4			10						999						FxR4SailinnaAtk5206		-1			1																	0							0																																											
13114703		2	0.3			0	0			4			10						999						FxR4SailinnaAtk5204		-1			1																	0							0																																											
13115008		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115009		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115105		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115106		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115206		2	0.3				0			4			3						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115207		2	0.3				0			4			3						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115304		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115305		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115408		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115409		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115505		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115506		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115607		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115608		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115705		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115706		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115807		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115808		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13115905		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13115906		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13116007		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13116008		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13116105		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13116106		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13116208		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13116209		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13116306		2	0.3				0			4			5						999						FxR4SailinnaAtk52DimianJL		-1			1																								0																																											
13116307		2	0.3				0			4			5						999						FxR4SailinnaAtk52JL		-1			1																								0																																											
13116406		2	0.3			-3	0			4			10						999						FxR4SailinnaAtk51Bao		-1			1																	0							0																																											
13117014		2	0.3				0			4			10						999						FxR4SailinnaAtk1202		-1			1																								0																																											
13117015		2	0.3				0			4			10						999						FxR4SailinnaAtk1201		-1			1																								0																																											
13117016		2	0.3				0			4			10						999						FxR4SailinnaAtk1203		-1			1																								0																																											
13117204		2	0.3				0			4			10						999						FxR4SailinnaAtk22WuqiFashe		-1			1																								0																																											
13117205		2	0.3				0			4			10						999						FxR4SailinnaAtk22WuqiFanhui		-1			1																								0																																											
